,joystick,executed
3250,"[1.9176000356674194, 1.5112459174100201]",[1.552238344989218]
3251,"[1.9176000356674194, 1.5112459174100201]",[1.519769641541339]
3252,"[1.9176000356674194, 1.5112459174100201]",[1.5347432656610152]
3253,"[1.9346350268115144, 1.5246710636035898]",[1.5508768970341378]
3254,"[1.9224838997785523, 1.5150948533517459]",[1.518671913288317]
3255,"[1.9382305145263672, 1.5275046399641983]",[1.4973227941706337]
3256,"[1.9285496821788992, 0.8107245579032643]",[0.9217124986940906]
3257,"[1.9279539152553122, -0.7666132822349535]",[-0.08310917030795871]
3258,"[1.920717663031816, -1.5137028956843295]",[-0.8762551408724459]
3259,"[1.9382305145263672, -1.5275046399641983]",[-1.3028210037770487]
3260,"[1.9382305145263672, -1.5275046399641983]",[-1.3706942879801816]
3261,"[1.9382305145263672, -1.5275046399641983]",[-1.4162444306710782]
3262,"[1.9382305145263672, -1.5275046399641983]",[-1.3995210728069345]
3263,"[1.9382305145263672, -1.5275046399641983]",[-1.4163312552177032]
3264,"[1.9307467724911842, -1.5216067601210308]",[-1.4353921983361033]
3265,"[1.9181636376521152, -1.5116900878222923]",[-1.4181726500238134]
3266,"[1.9382305145263672, -1.5275046399641983]",[-1.4152068193149745]
3267,"[1.9382305145263672, -1.5275046399641983]",[-1.4574178493951537]
3268,"[1.92629437778706, -1.5180978619179895]",[-1.4499417576050149]
3269,"[1.9351894916914532, -1.525108033133507]",[-1.466129350413113]
3270,"[1.9382305145263672, -1.5275046399641983]",[-1.445277919196044]
3271,"[1.9382305145263672, -1.5275046399641983]",[-1.4411322816794225]
3272,"[1.9382305145263672, -1.5275046399641983]",[-1.4542592561218426]
3273,"[1.9382305145263672, -1.5275046399641983]",[-1.463458050713207]
3274,"[1.9382305145263672, -1.5275046399641983]",[-1.449351654460989]
3275,"[1.9204562003607062, -1.513496838953562]",[-1.437294500571157]
3276,"[1.9382305145263672, -1.5275046399641983]",[-1.4637406604545895]
3277,"[1.9382305145263672, -1.5275046399641983]",[-1.4440080047958141]
3278,"[1.9382305145263672, -1.5275046399641983]",[-1.4523392467119371]
3279,"[1.9205760454141696, -1.5135912879233155]",[-1.4309632257998384]
3280,"[1.9382305145263672, -1.5275046399641983]",[-1.4142855369803378]
