,joystick,executed
156,"[4.073935772964899, 3.210637614814706]",[1.2710325137613212]
157,"[4.073935772964899, 3.210637614814706]",[1.1513571799664644]
158,"[4.073935772964899, 3.210637614814706]",[1.2121546724430416]
159,"[4.073935772964899, 3.210637614814706]",[1.2629664204597677]
160,"[4.073935772964899, 3.210637614814706]",[1.2711350751952721]
161,"[4.073935772964899, 3.210637614814706]",[1.3213878180140664]
162,"[4.073935772964899, 3.210637614814706]",[0.8151899585319744]
163,"[4.073935772964899, 3.210637614814706]",[0.29701436696252925]
164,"[3.958901553961741, 1.074604253009002]",[0.011492468212692675]
165,"[3.50751509258722, 0.0]",[-0.05596633428516044]
166,"[3.055844944802237, 0.0]",[0.22875756176078324]
167,"[2.605440097274879, 0.0]",[0.5981030717116379]
168,"[2.1556579022659643, 0.0]",[0.1974900122266986]
169,"[1.705500787401568, 0.0]",[-0.06539115839438371]
170,"[1.3065850137949124, -0.8419312501589917]",[-0.08923982273382386]
171,"[0.8471501055366096, -0.6676325170071652]",[-0.0956552471249236]
172,"[0.35660650702422547, -0.2810388599490392]",[-0.08947727462533413]
173,"[-0.09485129393588329, 0.07475157908607921]",[-0.05652113294431568]
174,"[-0.5448531852784686, 0.42939462689014013]",[-0.1744091423986303]
175,"[-0.9244949979443597, 0.7285874349825642]",[-0.18144603054565162]
176,"[-1.0, 0.7880923494476428]",[-0.08860171927692824]
177,"[-1.0, 0.7880923494476428]",[-0.05036332533542303]
178,"[-1.0, 0.7880923494476428]",[-0.036710043670670905]
179,"[-1.0, 0.7880923494476428]",[-0.023528650165963613]
180,"[-1.0, 0.7880923494476428]",[-0.0010979849214526032]
181,"[-1.0, 0.7880923494476428]",[0.01785784720321457]
182,"[-1.0, 0.7880923494476428]",[0.039065912584932125]
183,"[-1.0, 0.7880923494476428]",[0.08638175179776561]
184,"[-1.0, 0.7880923494476428]",[0.035590880196944105]
185,"[-1.0, 0.7880923494476428]",[0.14956556018952716]
186,"[-1.0, 0.7880923494476428]",[0.2088678494433472]
187,"[-1.0, 0.7880923494476428]",[0.303779092603667]
188,"[-1.0, 0.7880923494476428]",[0.5245320929688929]
189,"[-1.0, 0.7880923494476428]",[0.7562871073745097]
190,"[-1.0, 0.7880923494476428]",[0.804642436890513]
191,"[-1.0, 0.7880923494476428]",[0.7722790196899615]
192,"[-1.0, 0.7880923494476428]",[0.8179322211427152]
193,"[-1.0, 0.7880923494476428]",[0.8261750590303718]
194,"[-1.0, 0.7880923494476428]",[0.8237803149527059]
195,"[-1.0, 0.7880923494476428]",[0.8139882792863181]
196,"[-1.0, 0.7880923494476428]",[0.7937108796680358]
197,"[-1.0, 0.7880923494476428]",[0.7859049534988289]
198,"[-1.0, 0.7880923494476428]",[0.7661975346350948]
199,"[-1.0, 0.7880923494476428]",[0.5997278062855051]
200,"[-1.0, 0.7880923494476428]",[0.17230728440121973]
201,"[-1.0, 0.7880923494476428]",[-0.04792452659448705]
202,"[-1.0, 0.7880923494476428]",[-0.04664465953096662]
203,"[-1.0, 0.7880923494476428]",[0.04467651784205984]
204,"[-1.0, 0.7880923494476428]",[-0.03296132950996952]
205,"[-1.0, 0.7880923494476428]",[-0.0006531926893015086]
206,"[-1.0, 0.7880923494476428]",[-0.0032440316586002348]
207,"[-1.0, 0.7880923494476428]",[-0.012670362812685137]
208,"[-1.0, 0.7880923494476428]",[0.007282485793431192]
209,"[-1.0, 0.7880923494476428]",[-0.00406417129892506]
210,"[-1.0, 0.7880923494476428]",[-0.0030937660139441275]
211,"[-1.0, 0.7880923494476428]",[0.015034902425053422]
212,"[-1.0, 0.7880923494476428]",[0.018358615759492915]
213,"[-1.0, 0.7880923494476428]",[-0.008261075755756474]
214,"[-1.0, 0.7880923494476428]",[-0.017117932355293526]
215,"[-1.0, 0.7880923494476428]",[0.0020149863803342813]
216,"[-1.0, 0.7880923494476428]",[-0.0006575313319428693]
217,"[-1.0, 0.7880923494476428]",[0.004147079847066165]
218,"[-1.0, 0.7880923494476428]",[0.0054269656418165935]
219,"[-1.0, 0.7880923494476428]",[-0.001753505393341812]
220,"[-1.0, 0.7880923494476428]",[-0.0015773894824754262]
221,"[-1.0, 0.7880923494476428]",[-0.00017971330697181637]
222,"[-1.0, 0.7880923494476428]",[-0.0007850155078885783]
223,"[-1.0, 0.7880923494476428]",[0.0012237093178079491]
224,"[-1.0, 0.7880923494476428]",[0.0011419259333588637]
225,"[-1.0, 0.7880923494476428]",[-0.0004572618360324233]
226,"[-1.0, 0.7880923494476428]",[-0.0010178617449896903]
227,"[-1.0, 0.7880923494476428]",[-0.0019785700050418136]
228,"[-1.0, 0.7880923494476428]",[0.0022712786873966464]
229,"[-1.0, 0.7880923494476428]",[0.0015796398817764607]
230,"[-1.0, 0.7427343897173159]",[0.0006501884535899149]
231,"[-0.8194044591386848, -0.14707740192617014]",[-0.0019687605689470973]
232,"[-0.3577950011072012, -0.28197550304319613]",[0.001085874144281654]
233,"[0.08415434993032468, 0.06632139935282867]",[0.002473739959786928]
234,"[0.5436518274133523, 0.4284478459476932]",[-0.00013034723653992096]
235,"[0.9083948096035767, 0.7158989997265268]",[-0.00022773228530284734]
236,"[0.9691152572631836, 0.7637523199820991]",[-0.0006431421089627967]
237,"[0.9890751010977041, 0.7794825202042546]",[0.0006259027205475175]
238,"[1.0, 0.7880923494476428]",[0.0004697546878619428]
239,"[1.0, 0.7880923494476428]",[0.0012615464638625422]
240,"[1.0, 0.7880923494476428]",[0.0002903013535088837]
241,"[1.0, 0.7880923494476428]",[-0.0007225338338473183]
242,"[1.0, 0.7880923494476428]",[-1.7600680228212293e-05]
243,"[1.0, 0.7880923494476428]",[-0.0008911729256267292]
244,"[1.0, 0.7880923494476428]",[-8.485314977285885e-05]
245,"[1.0, 0.7880923494476428]",[-0.001140428809360793]
246,"[1.0, 0.6749403259102439]",[0.0003493965759361568]
247,"[1.0, 0.0]",[0.0005668614850935967]
248,"[1.0, 0.0]",[0.0004998032301223119]
249,"[1.0, 0.0]",[0.00022826406334316472]
250,"[1.0, 0.0]",[-0.00041064809324380884]
251,"[1.0, 0.0]",[-0.0003223509468722421]
252,"[1.0, 0.0]",[-0.0007592073560381155]
253,"[1.0, 0.0]",[1.7193333818601e-05]
254,"[1.0, 0.0]",[0.0005657676584126925]
255,"[1.0, 0.0]",[-0.00019845447911879047]
256,"[1.0, 0.0]",[-0.0005435608890415315]
257,"[1.0, 0.0]",[0.00010029055872434647]
