,joystick,executed
101,"[4.219686714368594, 3.3255028166597493]",[1.228203921227641]
102,"[4.219686714368594, 0.8237854430494647]",[0.44071028948731483]
103,"[3.9757357832179223, -2.338810291398984]",[-0.6047256548177226]
104,"[3.604414530215522, -2.356077680610052]",[-1.2019966496082928]
105,"[3.419780074658402, -2.648216827870809]",[-1.1885993948856384]
106,"[2.757176654028218, -2.1729098271152893]",[-1.1392219387606]
107,"[2.330383927151258, -1.8365577442636591]",[-0.9299661476687132]
108,"[1.8453528674532147, -1.4543084768711485]",[-1.0094088197248272]
109,"[1.420547849776704, -1.1195228924333196]",[-0.6178785501131584]
110,"[0.9987483484027567, -0.7120972833018648]",[-0.2875011380625154]
111,"[0.9897457957267761, -0.13829984184732466]",[-0.06393774076924336]
112,"[0.9845778819965998, -0.05197491153145385]",[-0.04851975497713112]
113,"[0.9442168691446171, -0.4578950142708814]",[-0.5525924939207757]
114,"[0.9278847575187683, -0.7265702168558751]",[-0.6286324731039848]
115,"[0.9140697666054162, -0.7203713899231209]",[-0.6029630228651712]
116,"[0.8763390183448792, -0.6906360758800567]",[-0.5620112435156396]
117,"[0.7913995845307275, -0.6236959579247093]",[-0.5399336175164615]
118,"[0.7262146530788206, -0.5723242121481925]",[-0.5314139051427484]
119,"[0.7113864421844482, -0.5606382125863415]",[-0.49834565169935124]
120,"[0.7113864421844482, -0.5606382125863415]",[-0.48255223794174024]
121,"[0.7113864421844482, -0.5606382125863415]",[-0.49785833391956563]
122,"[0.7113864421844482, -0.5606382125863415]",[-0.5197176544110199]
123,"[0.7113864421844482, -0.5606382125863415]",[-0.5311851199981452]
124,"[0.7113864421844482, -0.5606382125863415]",[-0.521377728986953]
125,"[0.6598407030105591, -0.5200154098967757]",[-0.5070232948814797]
126,"[0.6598407030105591, -0.5200154098967757]",[-0.5233673996369853]
127,"[0.6598407030105591, -0.5200154098967757]",[-0.5363855151206876]
128,"[0.6551665899757526, -0.5163317771735912]",[-0.524423141101378]
129,"[0.6598407030105591, -0.5200154098967757]",[-0.5269893484512799]
130,"[0.6598407030105591, -0.5200154098967757]",[-0.5371909845283341]
131,"[0.6598407030105591, -0.5200154098967757]",[-0.5144792162945181]
132,"[0.6598407030105591, -0.5200154098967757]",[-0.5408756995826874]
133,"[0.6598407030105591, -0.5200154098967757]",[-0.6271625279864541]
134,"[0.6598407030105591, -0.5200154098967757]",[-0.7918743533001885]
135,"[0.9204406755873292, -0.7253922545507938]",[-0.9400710705167631]
136,"[1.4973586550054545, -1.1800569003890111]",[-1.0805244008239974]
137,"[1.9445909557387318, -1.5325172550227741]",[-1.1256774574787314]
138,"[2.3981421537744603, -1.8899574842775446]",[-1.1110406176658436]
139,"[2.169191200623804, -1.7095229897007667]",[-1.0436990193867464]
140,"[1.644243835413823, -1.295815987316083]",[-0.7653039777789112]
141,"[1.171945038726564, -0.9236009189935265]",[-0.711899702308881]
142,"[0.7428748916056068, -0.5854540186711256]",[-0.7412403740836756]
143,"[0.6598407030105591, -0.5200154098967757]",[-0.8383995347704826]
144,"[0.8542181470498561, -0.6732027864493331]",[-0.9408867380157058]
145,"[1.3495146759555308, -1.0635421915878684]",[-1.106199808206774]
146,"[1.7985837232709567, -1.4174500721508974]",[-1.211249496805384]
147,"[2.218403981880681, -1.748307206104352]",[-1.2905978171534105]
148,"[2.595544952693854, -2.04552911986547]",[-1.3372939492267533]
149,"[2.419083342310829, -1.9064610747513977]",[-1.1904021524169688]
150,"[1.9624828025482255, -1.5466176826108253]",[-1.057807285580528]
151,"[1.467141165193299, -1.1562427278485394]",[-0.8736973970810373]
152,"[1.0203671365456988, -0.8041435339394635]",[-0.7900883603172452]
153,"[0.8350780010223389, -0.6581185837977361]",[-0.8654324709460135]
154,"[0.8350780010223389, -0.6581185837977361]",[-0.9332046333732565]
155,"[1.2143534465938344, -0.9570226607859776]",[-1.0323070051413699]
156,"[1.6446557652616116, -1.2961406260776345]",[-1.1891104611423058]
157,"[2.1215133605865786, -1.671948448729241]",[-1.4201173480946303]
158,"[2.551081722697871, -2.010487988473905]",[-1.602961243107673]
159,"[3.016316631780947, -2.3771360610182466]",[-1.6733341350735262]
160,"[3.443849696146436, -2.7140715981805954]",[-1.4906362781537772]
161,"[3.764505924992179, -2.966778318936658]",[-1.6410892661983338]
162,"[3.3131505121430758, -2.6110685711884973]",[-1.6737649830016252]
163,"[2.8677642304120625, -2.260063050007353]",[-1.5382356245547866]
164,"[2.4052188535043477, -1.895534577194007]",[-1.5405479556836712]
165,"[2.122210576234661, -1.6724979190474099]",[-1.5281198579038562]
166,"[2.5710194310193017, -2.0262007438675433]",[-1.4747984513144345]
167,"[2.969568613659258, -2.340294305584704]",[-1.6470828007411906]
168,"[3.440517583166923, -2.711445585433946]",[-1.635554424511822]
169,"[3.2543329545201067, -2.56471490401264]",[-1.534974915324324]
170,"[2.7539154345540906, -2.170339684997859]",[-1.3387607075876964]
171,"[2.2463743776008496, -1.7703504609824396]",[-1.1344506400627332]
172,"[1.7995365171555575, -1.4182009617219518]",[-0.8674249939332427]
173,"[1.5398273841582502, -0.6410613217962708]",[-0.3407228655569352]
174,"[0.9412375345243644, -0.18323013708865996]",[-0.3419068420889158]
175,"[0.8350780010223389, -0.41525024775213376]",[-0.6432119549469153]
176,"[0.8350780010223389, -0.603674104125043]",[-0.6116473070752405]
177,"[0.8350780010223389, -0.6581185837977361]",[-0.6165696703992182]
178,"[0.8350780010223389, -0.6581185837977361]",[-0.6212441936964652]
179,"[0.8350780010223389, -0.6581185837977361]",[-0.6818654851053894]
180,"[0.9172292333155079, -0.678560219889046]",[-0.6946347844664]
181,"[1.1790931671925287, -0.7576875013060322]",[-0.8774169827805448]
182,"[1.8376288880718634, -1.1558105299329795]",[-0.9943201685099334]
183,"[2.2723044656099254, -1.4292077391759943]",[-1.0259350755120533]
184,"[2.7348142012065084, -1.720111754708723]",[-1.0846283664539451]
185,"[2.7254577520341283, -1.7753659231814856]",[-0.7951432703810539]
186,"[2.466973793214345, -0.7671413661210147]",[-0.25191252945494874]
187,"[1.90118519676548, 0.2099886707440521]",[0.3235804348576479]
188,"[1.544820883768597, 0.6695429170079703]",[0.5656601935473204]
189,"[1.0275023712313853, 0.6162094891650468]",[0.6016846646045424]
190,"[0.8350780010223389, 0.5323360692173091]",[0.5921865285780895]
191,"[0.8350780010223389, 0.5696546965871154]",[0.7259805715901423]
192,"[0.8350780010223389, 0.5937234969062607]",[0.8121323273203005]
193,"[1.211438096313125, 0.8598452356749665]",[0.9595028213306814]
194,"[1.68145653830927, 1.1836113478782324]",[1.0974289295801027]
195,"[2.1089548896063404, 1.5038417523035172]",[1.2028186232726927]
196,"[2.607769876155328, 2.044408475220117]",[1.282209056909897]
197,"[2.2533355413946157, 1.7758365009115586]",[1.2236724494641924]
198,"[1.7376538895578078, 1.3694317363484476]",[1.0242831208771035]
199,"[1.3562901670731178, 1.0688819043013893]",[1.0451293964599182]
200,"[0.8417935582432661, 0.6634110630658268]",[1.1195841688577286]
201,"[1.1686088883684203, 0.9209717244196665]",[1.189183649861043]
202,"[1.631231058184608, 1.285560717136672]",[1.2436515491801456]
203,"[1.955495410507389, 1.541110972400851]",[1.1625319318080722]
204,"[1.5077351206883678, 1.188234513608021]",[1.135176308500039]
205,"[1.0165980463094861, 0.8011731427599266]",[1.0057656060918212]
206,"[0.8350780010223389, 0.6581185837977361]",[1.0940018240417217]
207,"[1.255373337590054, 0.9893501230552746]",[1.1358937422387678]
208,"[1.6645907603393972, 1.2558285212154945]",[1.194480402374003]
209,"[2.078157547037298, 1.5410992995064283]",[1.1011828758240025]
210,"[2.4980252410270216, 1.5373688310545655]",[0.347280684066945]
211,"[2.319441089232825, -0.0407108038634162]",[-0.37130985104941683]
212,"[1.9530998242595887, -0.9372730035101826]",[-0.7523020078087518]
213,"[1.2997409360101968, -1.0243158879335543]",[-0.8637495534071717]
214,"[0.9441300807050811, -0.7440616934870599]",[-0.8809366697468511]
215,"[1.0498860649375727, -0.8274071755689922]",[-0.9792052348355057]
216,"[1.5350762524224342, -1.2097818503528788]",[-1.0179565959893178]
217,"[1.9266960099649613, -1.5184143851646854]",[-1.119000839255011]
218,"[2.307446227525364, -1.8184807186745642]",[-1.06725056442677]
219,"[2.0469268772274, -1.6131674118216683]",[-0.9786151961614421]
220,"[1.575992791355511, -1.2420278616519131]",[-1.0243541118320814]
221,"[1.1140864602037641, -0.8780030159097922]",[-1.0765397939433994]
222,"[1.1497568198264494, -0.9061145534304766]",[-1.1348022093816328]
223,"[1.6483923378379612, -1.2990853903382116]",[-1.2126043670427924]
224,"[2.08834697875301, -1.6458102769473462]",[-1.2926282389080033]
225,"[2.3004635917053062, -1.8129777568057976]",[-1.3100399479066485]
226,"[1.8839387535974885, -1.4847177185381086]",[-1.1642654190264954]
227,"[1.4005439326113591, -1.103757958356327]",[-1.235008097452241]
228,"[1.4156514598042207, -1.1156640849560935]",[-1.2996002365206722]
229,"[1.8839929108780096, -1.4847603994765541]",[-1.2401403999978078]
230,"[2.4101677618620077, -1.8994347740087967]",[-1.375409974684131]
231,"[2.6231646637962647, -2.0672960028792344]",[-1.3283260180572216]
232,"[2.255177660839809, -1.7772882611530842]",[-1.2846075778940962]
233,"[1.7100060526762633, -1.347642687623326]",[-1.229486515069857]
234,"[1.3169525791184653, -1.037880252188604]",[-1.2821991979613323]
235,"[1.6226428045663792, -1.27879238016503]",[-1.2253276656332117]
236,"[2.106771511237878, -1.6603305100408203]",[-1.3798606518456262]
237,"[2.539603925891752, -2.0014424246224882]",[-1.311253569018523]
238,"[2.4437837514424623, -1.9259272782162644]",[-1.1699027521041323]
239,"[2.0093703792969704, -1.5835694231306505]",[-1.0575816369165452]
240,"[1.6499415939707234, -1.3003063472437761]",[-0.9938872715814289]
241,"[1.0995668166658952, -0.8665601959208908]",[-1.1048461109381256]
242,"[1.1790839597127456, -0.9292270480060475]",[-1.183882141194347]
243,"[1.6633193251708753, -1.310849234855583]",[-1.168908062244363]
244,"[2.0756020528832715, -1.6357660983751279]",[-1.302032876014931]
245,"[2.3400836899494415, -1.8442020531163645]",[-1.3186316211439346]
246,"[1.8347737553935195, -1.4459711595929536]",[-1.3169582771083275]
247,"[1.5179732739419365, -1.196303123859631]",[-1.233057519531768]
248,"[1.3000096020520548, -1.024527621585699]",[-1.3092870333642903]
249,"[1.7346240427921458, -1.3670439372924308]",[-1.2995975535308824]
250,"[2.209915846235537, -1.7416177713413399]",[-1.33863225322128]
251,"[2.67060506565388, -2.104683420637943]",[-1.4627425139742145]
252,"[3.1004125533086886, -2.4434114133940095]",[-1.5395487817719682]
253,"[3.138056970043919, -2.4730786902224637]",[-1.6821659717586952]
254,"[2.6602245059418554, -2.096502580945912]",[-1.6325650978135644]
255,"[2.3076957138765803, -1.8186773369592495]",[-1.5072175781408663]
256,"[2.4995781590065103, -1.9698984239594544]",[-1.4600414690831294]
257,"[2.970301808128987, -2.340872130536955]",[-1.5150872973825034]
258,"[3.3939637044011013, -2.674756829741489]",[-1.703501853142921]
259,"[3.854191782072027, -3.037459056754941]",[-1.7989600643672543]
260,"[4.219686714368594, -3.3255028166597493]",[-1.7540110550161596]
261,"[4.219686714368594, -3.3255028166597493]",[-1.683770278397909]
262,"[4.219686714368594, -3.3255028166597493]",[-1.5219519633396252]
263,"[4.219686714368594, -3.3255028166597493]",[-1.2956401339417165]
264,"[4.219686714368594, -3.3255028166597493]",[-1.1977116186011387]
265,"[4.219686714368594, -3.3255028166597493]",[-1.0526706814850906]
266,"[4.219686714368594, -3.3255028166597493]",[-0.9136527788690102]
267,"[4.219686714368594, -3.3255028166597493]",[-0.9933655276259825]
268,"[4.219686714368594, -3.3255028166597493]",[-1.0939332766452874]
269,"[4.219686714368594, -1.6368626656296232]",[-0.5851684136771343]
270,"[4.219686714368594, 3.1733053157459916]",[0.5466905827922576]
271,"[4.219686714368594, 3.3255028166597493]",[1.405001220495522]
272,"[4.219686714368594, 3.3255028166597493]",[1.6035680037552447]
273,"[4.0940996965574215, 3.2265286487328195]",[1.603218301734195]
274,"[3.8510249847158864, 3.0349633279863157]",[1.5448840289909906]
275,"[4.186895575551655, 3.2996603710284442]",[1.504152130299249]
276,"[4.219686714368594, 3.3255028166597493]",[1.432931022359596]
277,"[4.219686714368594, 3.3255028166597493]",[1.4125928287485725]
278,"[4.219686714368594, 1.8256605144042914]",[0.587624746050217]
279,"[4.219686714368594, -3.3255028166597493]",[-0.7534983715938915]
280,"[4.219686714368594, -3.3255028166597493]",[-1.7645270896938778]
281,"[4.219686714368594, -3.3255028166597493]",[-1.8028807770687283]
282,"[4.219686714368594, -3.3255028166597493]",[-1.6705840307006186]
283,"[4.219686714368594, -3.3255028166597493]",[-1.5309445991354684]
284,"[4.173034929280474, -3.288736901743727]",[-1.5290646615217633]
285,"[3.861544776654321, -3.043253895530777]",[-1.5454715028627068]
286,"[3.4185842988083315, -2.6941601318326804]",[-1.7087710914931324]
287,"[2.918009181083865, -2.299660711230175]",[-1.9537073261689841]
288,"[2.461435456971469, -1.9398384522983774]",[-2.005162758894776]
289,"[2.0077222668595893, -1.582270558327721]",[-1.9869118917826718]
290,"[1.5825996258815813, -1.2472346573959758]",[-2.067049838978179]
291,"[1.130915579056799, -0.8912659157258142]",[-2.034850597319833]
292,"[0.6594004260108586, -0.5196684309616741]",[-1.9780842908515255]
293,"[0.20778651200465764, -0.1637549604292815]",[-1.8858430158979123]
294,"[0.0, 0.0]",[-1.723422005237375]
295,"[0.0, 0.0]",[-1.6420137624740578]
296,"[0.0, 0.0]",[-1.4223195658805137]
297,"[0.0, 0.0]",[-1.2232416027209705]
298,"[0.0, 0.0]",[-1.1089130686700845]
299,"[0.0, 0.0]",[-0.797522745417356]
300,"[0.0, 0.0]",[-0.36997568201415454]
301,"[0.0, 0.0]",[-0.02158943862298897]
302,"[0.0, 0.0]",[-0.12405410744075482]
303,"[0.0, 0.0]",[0.12685277876753168]
304,"[-0.08631659372700907, 0.06802544714663625]",[0.26198813261591486]
305,"[-0.4054088407387479, 0.16677146976852675]",[0.3915372351147487]
306,"[-0.919135560171794, -0.021323046157742425]",[-0.01330370362221808]
307,"[-1.0, -0.1715953191504882]",[-0.5486141415699021]
