rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1681809757139012468,,0,,1681809757,138131114,"""vectornav""",,-0.00775980856269598,0.010422478429973125,-0.3063924312591553,-0.9518166184425354,"[4.1170676843134126e-07, 0.0, 0.0, 0.0, 4.116649672851918e-07, 0.0, 0.0, 0.0, 3.118692566451863e-06]",,0.039461202919483185,-0.031248515471816063,0.17613652348518372,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.19620466232299805,1.0487425327301025,-10.034530639648438,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757164710367,,1,,1681809757,163489105,"""vectornav""",,-0.007902484387159348,0.01076571922749281,-0.30766355991363525,-0.9514015316963196,"[4.145862087711467e-07, 0.0, 0.0, 0.0, 4.145452663947285e-07, 0.0, 0.0, 0.0, 3.12502336731801e-06]",,-0.01541166938841343,-0.022580532357096672,0.09290357679128647,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.1932082325220108,-0.4307267665863037,-9.415821075439453,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757189416190,,2,,1681809757,188348689,"""vectornav""",,-0.008154156617820263,0.010530042462050915,-0.308513343334198,-0.9511268138885498,"[4.174663571500087e-07, 0.0, 0.0, 0.0, 4.1742636499776224e-07, 0.0, 0.0, 0.0, 3.1313610475046936e-06]",,0.013680757954716682,0.03850641846656799,0.07368835061788559,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.5633982419967651,-0.5712127089500427,-9.420419692993164,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757214452416,,3,,1681809757,213380340,"""vectornav""",,-0.007822075858712196,0.010295483283698559,-0.3091813623905182,-0.9509152173995972,"[4.203493089125395e-07, 0.0, 0.0, 0.0, 4.20310190562394e-07, 0.0, 0.0, 0.0, 3.1377060690942955e-06]",,-0.060265298932790756,-0.006750147324055433,0.05067479982972145,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.4275236427783966,-0.7497472763061523,-10.189737319946289,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757241900127,,4,,1681809757,238326102,"""vectornav""",,-0.007301564794033766,0.01039518415927887,-0.3099285960197449,-0.9506750106811523,"[4.2323228308745534e-07, 0.0, 0.0, 0.0, 4.2319413053199304e-07, 0.0, 0.0, 0.0, 3.1440584348829974e-06]",,-0.06241076439619064,0.014612982049584389,0.0876348689198494,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.5729600191116333,-0.6541159749031067,-9.101097106933594,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757266537149,,5,,1681809757,264438213,"""vectornav""",,-0.005947191268205643,0.010268917307257652,-0.3104740083217621,-0.9505078196525574,"[4.261184888899134e-07, 0.0, 0.0, 0.0, 4.2608114016035204e-07, 0.0, 0.0, 0.0, 3.1504186092841783e-06]",,-0.17463049292564392,0.019211985170841217,-0.02440335787832737,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.3319758474826813,2.2770352363586426,-10.472721099853516,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757293545303,,6,,1681809757,289708363,"""vectornav""",,-0.003441101172938943,0.01113457977771759,-0.3077467978000641,-0.9513969421386719,"[4.2900871066336643e-07, 0.0, 0.0, 0.0, 4.2897242784989224e-07, 0.0, 0.0, 0.0, 3.156786134410538e-06]",,-0.20729264616966248,-0.021682877093553543,-0.34969618916511536,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.29696422815322876,3.27445125579834,-9.436604499816895,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757315512790,,7,,1681809757,313395806,"""vectornav""",,-0.001091791084036231,0.01229562796652317,-0.30155041813850403,-0.9533703327178955,"[4.319061372491646e-07, 0.0, 0.0, 0.0, 4.318707575920712e-07, 0.0, 0.0, 0.0, 3.163161475609109e-06]",,-0.21356061100959778,-0.15549415349960327,-0.6496592164039612,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-2.6707863807678223,4.631667613983154,-12.651517868041992,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757344243684,,8,,1681809757,338511233,"""vectornav""",,0.0010925289243459702,0.015159581787884235,-0.29165253043174744,-0.9564036130905151,"[4.3481014257822593e-07, 0.0, 0.0, 0.0, 4.3477567309571727e-07, 0.0, 0.0, 0.0, 3.169542321998067e-06]",,-0.2004486322402954,0.0020419973880052567,-0.8416901230812073,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,0.23644651472568512,1.6606172323226929,-7.098623275756836,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757365069366,,9,,1681809757,363493796,"""vectornav""",,0.0025642337277531624,0.015618756413459778,-0.28145089745521545,-0.9594451785087585,"[4.3772052274697805e-07, 0.0, 0.0, 0.0, 4.376869704525905e-07, 0.0, 0.0, 0.0, 3.1759323786365007e-06]",,-0.08503251522779465,-0.17673037946224213,-0.8731177449226379,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-4.464689254760742,2.9062020778656006,-13.601995468139648,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757390148697,,10,,1681809757,388371365,"""vectornav""",,0.002542995847761631,0.018386270850896835,-0.27030664682388306,-0.9625954031944275,"[4.406366400007215e-07, 0.0, 0.0, 0.0, 4.4060383928635e-07, 0.0, 0.0, 0.0, 3.1823279423309306e-06]",,-0.12378492206335068,-0.035300444811582565,-0.8570708632469177,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-2.4602274894714355,0.5403492450714111,-6.457447052001953,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757419751121,,11,,1681809757,414855832,"""vectornav""",,0.00427361810579896,0.01913383975625038,-0.25891241431236267,-0.9657018184661865,"[4.43558454857235e-07, 0.0, 0.0, 0.0, 4.4352641158968714e-07, 0.0, 0.0, 0.0, 3.1887308679432194e-06]",,-0.09002169966697693,-0.1390230804681778,-1.0507349967956543,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-4.63491153717041,3.9154977798461914,-11.043489456176758,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757439923003,,12,,1681809757,438335401,"""vectornav""",,0.0034953132271766663,0.020651444792747498,-0.24472783505916595,-0.9693655967712402,"[4.4648497209501306e-07, 0.0, 0.0, 0.0, 4.4645386593728396e-07, 0.0, 0.0, 0.0, 3.195140228508937e-06]",,-0.07411515712738037,-0.050775736570358276,-1.1884379386901855,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-3.886324644088745,0.5831974744796753,-8.389248847961426,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757468362822,,13,,1681809757,465092640,"""vectornav""",,0.005450660828500986,0.021699868142604828,-0.23011797666549683,-0.9729055166244507,"[4.494171890396263e-07, 0.0, 0.0, 0.0, 4.4938685262586787e-07, 0.0, 0.0, 0.0, 3.201556024028087e-06]",,-0.17383193969726562,-0.08365638554096222,-1.2515870332717896,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-4.997915744781494,3.6425998210906982,-11.95331859588623,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681809757489662269,,14,,1681809757,488343310,"""vectornav""",,0.005353244952857494,0.022849615663290024,-0.21411487460136414,-0.9765265583992004,"[4.5235462993846974e-07, 0.0, 0.0, 0.0, 4.523251565660985e-07, 0.0, 0.0, 0.0, 3.2079787203153808e-06]",,-0.15851330757141113,0.006865194067358971,-1.3030253648757935,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-4.210143089294434,0.8828789591789246,-7.793328285217285,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
