,joystick,executed
32351,"[1.1506262747201959, 0.9067997641804281]",[1.1191713785664226]
32352,"[1.6051514257977124, 1.2650075583761526]",[1.1897521283130965]
32353,"[2.0555237500531183, 1.6199425415247912]",[1.2399718362780185]
32354,"[2.4487860061854345, 1.9298695169091888]",[1.1920153248932026]
32355,"[2.1371868542406833, 1.6843006091671568]",[1.073840796109563]
32356,"[1.5945411383090256, 1.2566456719808785]",[0.9879849509393323]
32357,"[1.2078856866067056, 0.9519254686220577]",[0.9788319913068054]
32358,"[1.0, 0.7880923494476428]",[0.9490374485058661]
32359,"[1.0, 0.7880923494476428]",[1.0383761594753054]
32360,"[1.0, 0.7880923494476428]",[1.1125167511229386]
32361,"[1.4188935353030314, 1.118219139853038]",[1.276678581076499]
32362,"[1.9060492129213702, 1.502142802374033]",[1.4679758351105059]
32363,"[2.355447657314958, 1.8563102782542915]",[1.538653732655611]
32364,"[2.805457901364475, 2.2109599087627827]",[1.7222541360674308]
32365,"[3.207738659195354, 2.527994296339298]",[1.8151583790923098]
32366,"[3.683727592279185, 2.903117532924411]",[1.9571384609164402]
32367,"[4.004204581471512, 3.1556829962808997]",[2.0557958934517573]
32368,"[4.073935772964899, 3.210637614814706]",[2.0561442509271886]
32369,"[4.073935772964899, 3.210637614814706]",[2.0194286262059626]
32370,"[4.073935772964899, 3.210637614814706]",[1.828447230890791]
32371,"[4.073935772964899, 3.210637614814706]",[1.5976650886878774]
32372,"[4.073935772964899, 3.210637614814706]",[1.4581858641223697]
32373,"[4.073935772964899, 3.210637614814706]",[1.3321443655630363]
32374,"[4.073935772964899, 3.210637614814706]",[1.212269526166165]
32375,"[4.073935772964899, 3.210637614814706]",[1.0791548660002894]
32376,"[4.073935772964899, 3.210637614814706]",[0.9526639360463327]
32377,"[4.073935772964899, 3.210637614814706]",[0.9605784416694936]
32378,"[4.073935772964899, 3.210637614814706]",[0.9665746024793207]
32379,"[4.073935772964899, 3.210637614814706]",[1.05897408278833]
32380,"[4.073935772964899, 3.210637614814706]",[1.2114497709995675]
32381,"[4.073935772964899, 3.210637614814706]",[1.0704455074808117]
32382,"[4.073935772964899, 3.151652159219768]",[0.2592981307768285]
32383,"[4.073935772964899, -0.8071888503558436]",[-1.0550220668284114]
32384,"[4.073935772964899, -3.210637614814706]",[-1.6357383198366209]
32385,"[4.073935772964899, -3.210637614814706]",[-1.5970880051767347]
32386,"[4.073935772964899, -3.210637614814706]",[-1.6329011798847293]
32387,"[4.073935772964899, -3.210637614814706]",[-1.5311069532917596]
32388,"[4.073935772964899, -3.210637614814706]",[-1.4623626649505792]
32389,"[4.073935772964899, -3.210637614814706]",[-1.533396576334412]
32390,"[4.073935772964899, -3.210637614814706]",[-1.4486052906368454]
32391,"[4.073935772964899, -3.210637614814706]",[-1.208500276933974]
32392,"[4.073935772964899, 0.37221079325253337]",[-0.2975481193391532]
32393,"[4.073935772964899, 3.210637614814706]",[1.1536085835636882]
32394,"[4.073935772964899, 3.210637614814706]",[1.8505719736093522]
32395,"[4.073935772964899, 3.210637614814706]",[1.8370884081381775]
32396,"[4.073935772964899, 3.210637614814706]",[1.7715926852642998]
32397,"[4.073935772964899, 3.210637614814706]",[1.650521436551882]
32398,"[4.073935772964899, 3.210637614814706]",[1.4998857321974048]
32399,"[4.073935772964899, 3.210637614814706]",[1.4890020824792911]
32400,"[4.073935772964899, 3.210637614814706]",[1.3447283797484944]
