,joystick,executed
6442,"[1.0, 0.7880923494476428]",[0.7404273073817227]
6443,"[1.0, 0.7880923494476428]",[0.48731141501015174]
6444,"[1.0, 0.5775494200477959]",[0.2611453565124101]
6445,"[0.8525135130149242, 0.21157018637733918]",[0.034484184444427884]
6446,"[0.32358996343866453, -0.019857560733585786]",[-0.09236703062402767]
6447,"[0.15395589995786105, -0.06394232851603601]",[-0.19415102920494445]
6448,"[-0.39653618494587517, 0.31250713363499977]",[0.0571716385730191]
6449,"[-0.8739494029921936, 0.6887528383024826]",[0.5266859232531178]
6450,"[-1.0, 0.7880923494476428]",[0.785443339554917]
6451,"[-1.0, 0.7880923494476428]",[0.8362019304721331]
6452,"[-1.0, 0.7880923494476428]",[0.9021206391404175]
6453,"[-1.0, 0.7880923494476428]",[0.957556341456449]
6454,"[-1.0, 0.7880923494476428]",[0.9679454275661703]
6455,"[-1.0, 0.7880923494476428]",[0.9570598415998632]
6456,"[-1.0, 0.7880923494476428]",[0.9461747127809825]
6457,"[-1.0, 0.7880923494476428]",[1.0597539782905163]
6458,"[-1.0, 0.7880923494476428]",[1.399628164366023]
6459,"[-1.4070744144646747, 1.1089045811431317]",[1.5758637178366408]
6460,"[-1.87159565279977, 1.4749902152309655]",[1.7198777983560158]
6461,"[-2.2650469207247843, 1.785066149363144]",[1.8134208686073672]
6462,"[-2.7470796411922875, 2.1649524485470177]",[1.3764507454990516]
6463,"[-3.2284150257323203, 2.5442891826214566]",[1.2638409161691204]
6464,"[-3.170462684312322, 2.498617385715778]",[1.2033582566615142]
6465,"[-2.9742277002630053, 0.4937226017828551]",[0.94665679818704]
6466,"[-2.818419144415186, -1.9211775047794704]",[0.4487509353280744]
6467,"[-2.137762052123123, -1.6847539182177262]",[0.12643886416737207]
6468,"[-1.6922100568532796, -1.3336177994644303]",[-0.21362684813451388]
6469,"[-1.3068051163952725, -1.0298831144501506]",[-0.3493315607811631]
6470,"[-0.7851970734009912, -0.6188078063560005]",[-0.18891108074681706]
6471,"[-0.3268566148820393, -0.2575931975548897]",[0.106425330988385]
6472,"[0.12319994856097784, 0.09709293691324979]",[0.34785147703028063]
6473,"[0.5646602641059136, 0.44500443417895597]",[0.6280053004779796]
6474,"[0.9359124605514226, 0.7375854499132949]",[0.8749152670051786]
6475,"[1.473044970329592, 1.1608954715090816]",[1.1349529543920138]
6476,"[1.9213772531641196, 1.5142227136213693]",[1.3763819308313527]
6477,"[2.370108314198032, 1.8678642297817194]",[1.5630096168707652]
6478,"[2.822125351116374, 2.224095398397057]",[1.785682722815386]
6479,"[3.2727851549934375, 2.5792569420361455]",[1.8896189937155756]
6480,"[3.7224756910458745, 2.933654613118081]",[2.030531374299594]
6481,"[4.073935772964899, 3.210637614814706]",[2.094508851916784]
6482,"[4.073935772964899, 3.210637614814706]",[2.178988558773901]
6483,"[4.073935772964899, 3.210637614814706]",[2.232434338554701]
6484,"[4.073935772964899, 3.210637614814706]",[2.0915278006369076]
