rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1682479458484359792,,4885,,1682479458,482599619,"""vectornav""",,0.0019693116191774607,0.00012323360715527087,0.9509577751159668,-0.3093145489692688,"[4.5289240323823305e-07, 0.0, 0.0, 0.0, 4.524930014521006e-07, 0.0, 0.0, 0.0, 5.17447558580982e-06]",,0.002504967153072357,-0.0001741880550980568,0.00028759241104125977,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.0029996479861438274,-0.029674017801880836,-9.67458438873291,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479458509334824,,4886,,1682479458,507528251,"""vectornav""",,0.001982465386390686,0.00012562281335704029,0.9509593844413757,-0.30930957198143005,"[4.5353163742926134e-07, 0.0, 0.0, 0.0, 4.5313064079460984e-07, 0.0, 0.0, 0.0, 5.181931289000257e-06]",,0.002248308388516307,-0.0009570037946105003,-0.001460118219256401,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.006808127276599407,-0.030853327363729477,-9.52961540222168,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479458534726692,,4887,,1682479458,532590036,"""vectornav""",,0.001970259239897132,0.00012076122220605612,0.9509595632553101,-0.3093089163303375,"[4.5404785317450865e-07, 0.0, 0.0, 0.0, 4.5364592767021904e-07, 0.0, 0.0, 0.0, 5.189442126023915e-06]",,0.003178903367370367,-0.0027848780155181885,-0.0011553745716810226,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.00488453172147274,-0.018481668084859848,-9.723533630371094,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479458560019646,,4888,,1682479458,557969199,"""vectornav""",,0.0019831224344670773,0.00012577751476783305,0.950961172580719,-0.30930399894714355,"[4.5568928673679217e-07, 0.0, 0.0, 0.0, 4.5528417843818375e-07, 0.0, 0.0, 0.0, 5.196951287671243e-06]",,0.002799060195684433,0.0010075336322188377,-0.0005626175552606583,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.006403799168765545,-0.048776838928461075,-9.524784088134766,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479458586325120,,4889,,1682479458,583167817,"""vectornav""",,0.0019652603659778833,0.00012394202349241823,0.9509608745574951,-0.3093049228191376,"[4.572232365656565e-07, 0.0, 0.0, 0.0, 4.568156011614117e-07, 0.0, 0.0, 0.0, 5.204503850547785e-06]",,0.003651414532214403,-0.0031410101801156998,-0.0003268979489803314,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.01819964312016964,-0.030892178416252136,-9.685148239135742,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479458609636940,,4890,,1682479458,607539293,"""vectornav""",,0.001988413278013468,0.0001290680665988475,0.9509636163711548,-0.30929645895957947,"[4.586571604557409e-07, 0.0, 0.0, 0.0, 4.582469496029449e-07, 0.0, 0.0, 0.0, 5.212044084960094e-06]",,0.0026454865001142025,0.0005121100693941116,-0.0013108234852552414,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.0008286270312964916,-0.0378376729786396,-9.498610496520996,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479458634798182,,4891,,1682479458,632512885,"""vectornav""",,0.001984396716579795,0.00012946622155141085,0.950962245464325,-0.3093007504940033,"[4.5997382007596265e-07, 0.0, 0.0, 0.0, 4.595610813436894e-07, 0.0, 0.0, 0.0, 5.219557692032188e-06]",,0.0025537037290632725,-0.006552259437739849,-0.00108429417014122,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.011756994761526585,-0.028926167637109756,-9.665716171264648,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479458659690238,,4892,,1682479458,658087538,"""vectornav""",,0.001981792040169239,0.00012499617878347635,0.9509634971618652,-0.30929693579673767,"[4.6118948059801795e-07, 0.0, 0.0, 0.0, 4.6077425475647236e-07, 0.0, 0.0, 0.0, 5.2270743325468385e-06]",,0.00267270696349442,0.0011021029204130173,-0.0016032513231039047,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.023296797648072243,-0.03994133323431015,-9.560117721557617,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479458684783991,,4893,,1682479458,682718791,"""vectornav""",,0.0019929290283471346,0.00012668831914197654,0.9509655237197876,-0.30929049849510193,"[4.622765032284612e-07, 0.0, 0.0, 0.0, 4.618587556287491e-07, 0.0, 0.0, 0.0, 5.2345678200774235e-06]",,0.0026648244820535183,-0.0040552327409386635,-0.000654684379696846,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.015387837775051594,-0.019760185852646828,-9.60867691040039,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479458709838639,,4894,,1682479458,707903553,"""vectornav""",,0.0019773589447140694,0.00011302965140203014,0.9509644508361816,-0.3092939257621765,"[4.6323133067069155e-07, 0.0, 0.0, 0.0, 4.6281155940493526e-07, 0.0, 0.0, 0.0, 5.24205000234083e-06]",,0.0022868597880005836,0.0005596582777798176,0.00016890838742256165,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,0.025026248767971992,-0.048549797385931015,-9.59288215637207,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
