,joystick,executed
107,"[1.0, 0.0]",[0.09900501346215078]
108,"[1.0, 0.0]",[0.09454680883465338]
109,"[1.0, 0.0]",[0.08041837433306101]
110,"[1.0, 0.0]",[0.07708718255900458]
111,"[1.0, 0.0]",[0.0808429160907103]
112,"[1.0, 0.0]",[0.08583868585279263]
113,"[1.0, 0.0]",[0.07347375463600417]
114,"[1.0, 0.0]",[0.07377737037739673]
115,"[1.0, 0.0]",[0.07459558712342138]
116,"[1.0, 0.0]",[0.059238122755210613]
117,"[1.0, 0.0]",[0.07231111283541072]
118,"[1.0, 0.0]",[0.07148834005944996]
119,"[1.0, 0.0]",[0.06628073394353876]
120,"[1.0, 0.0]",[0.09034458706347753]
121,"[1.0, 0.0]",[0.07171237059102445]
122,"[1.0, 0.0]",[0.060747404171945046]
123,"[1.0, 0.0]",[0.0649539110739658]
124,"[1.0, 0.0]",[0.06768975237252686]
125,"[1.0, 0.0]",[0.05579167956811064]
126,"[1.0, 0.0]",[0.09487480353048362]
127,"[1.0, 0.0]",[-0.07637991122250272]
128,"[1.0, -0.054130449496216586]",[-0.3640230217239487]
129,"[1.0, -0.43086687445603505]",[-0.24461107080504463]
130,"[1.0, -0.6217375426300277]",[-0.09587750769590911]
131,"[1.0, 0.0]",[-0.08246135453430722]
132,"[1.0, 0.0]",[-0.06496667086296111]
133,"[1.0, 0.0]",[-0.07002120750857406]
134,"[1.0, 0.0]",[-0.07347551714034209]
135,"[1.0, 0.0]",[-0.06780107059290896]
136,"[1.0, 0.0]",[-0.06089450386893027]
137,"[1.0, 0.0]",[-0.07074666917731183]
138,"[1.0, 0.0]",[-0.04151339513505575]
139,"[1.0, 0.0]",[-0.06824322547728041]
140,"[1.0, 0.0]",[-0.07748851833757922]
141,"[1.0, 0.0]",[-0.07404214617063763]
142,"[1.0, 0.0]",[-0.06767496942568915]
143,"[1.0, 0.0]",[-0.08139584331415113]
144,"[1.0, 0.0]",[-0.11679655033108727]
145,"[1.0, 0.0]",[-0.07401082477992348]
146,"[1.2194476207372082, 0.0]",[-0.04805641024510952]
147,"[1.8432430583271617, 0.0]",[-0.05856380776876184]
148,"[2.291661075595505, 0.0]",[0.17757109824453546]
149,"[2.7146273910604815, 0.2232183995066966]",[0.6793810802316362]
150,"[3.1426184729231768, 2.230617901485078]",[1.3274911403089498]
151,"[3.6064787082023493, 2.8422382783800892]",[1.3473513773822952]
152,"[4.021861451019954, 3.1695982400872214]",[1.5299096309807891]
153,"[4.073935772964899, 3.210637614814706]",[1.6779613775763826]
154,"[3.939982873380166, 3.1050703594656497]",[1.776932213189012]
155,"[3.4855590523777367, 2.74694242272687]",[1.6202279587337218]
156,"[3.034786890319051, 2.3916923304644464]",[1.4502797793570938]
157,"[2.5855546851183657, 2.0376558664202933]",[1.2556267055577428]
158,"[2.1350008941055894, 1.6825778707084922]",[1.028830884958879]
159,"[1.6852472864519672, 1.3281304933801956]",[0.7499069877266313]
160,"[1.2348629263179818, 0.9731860248477298]",[0.5260518783527055]
161,"[0.7852463548912962, 0.6188466447214792]",[0.3948960572423256]
162,"[0.3373293541284782, 0.2658466832327683]",[0.2519982894900734]
163,"[0.026682000144967494, 0.021027880182209774]",[0.14558848322605186]
164,"[0.0, 0.0]",[0.07566679386684025]
165,"[0.0, 0.0]",[0.2086127611530503]
166,"[0.23533774904063898, 0.18546787955515692]",[0.3477595991538087]
167,"[0.7931719105946025, 0.6250927145363759]",[0.5421067454480089]
168,"[1.0, 0.7880923494476428]",[0.6894358502899872]
169,"[1.0, 0.7880923494476428]",[0.8158272676079399]
170,"[1.0, 0.7880923494476428]",[0.8673328860665324]
171,"[1.0, 0.7880923494476428]",[0.9106804967518252]
172,"[1.0, 0.7880923494476428]",[0.9143116103688183]
173,"[1.0, 0.7880923494476428]",[0.945151248816615]
174,"[1.0, 0.7880923494476428]",[0.971703509532427]
175,"[1.0, 0.7880923494476428]",[0.9139253727743507]
176,"[1.0, 0.7880923494476428]",[0.9183933219479974]
177,"[1.0, 0.7880923494476428]",[0.9136907850962864]
178,"[1.0, 0.7880923494476428]",[0.9037599254021272]
179,"[1.0, 0.7880923494476428]",[0.8876287317405425]
180,"[1.0, 0.7880923494476428]",[0.9018522835131904]
181,"[1.0, 0.7880923494476428]",[0.9045381989606166]
182,"[1.0, 0.7880923494476428]",[0.895905393260094]
183,"[1.0, 0.7880923494476428]",[0.912130715282465]
184,"[1.0, 0.7880923494476428]",[0.8887981746364078]
185,"[1.0, 0.7880923494476428]",[0.9120811634889051]
186,"[1.0, 0.7880923494476428]",[0.8694369401378171]
187,"[1.0, 0.7880923494476428]",[0.8882096257385478]
188,"[1.0, 0.7880923494476428]",[0.8934285305001736]
189,"[1.0, 0.7880923494476428]",[0.8638265645953831]
190,"[1.0, 0.7880923494476428]",[0.8874901659073138]
191,"[1.0, 0.7880923494476428]",[0.8854650965495108]
192,"[1.0, 0.7880923494476428]",[0.8592548602871836]
193,"[1.0, 0.7880923494476428]",[0.8947260370908947]
194,"[1.0, 0.7880923494476428]",[0.8824944972898328]
195,"[1.0, 0.7880923494476428]",[0.8715605758776728]
196,"[1.0, 0.7880923494476428]",[0.9147636545986003]
197,"[1.0, 0.7880923494476428]",[0.8609922109446883]
198,"[1.0, 0.7880923494476428]",[0.8877701479916055]
199,"[1.0, 0.7880923494476428]",[0.8794897849010347]
200,"[1.0, 0.7880923494476428]",[0.8792736751197597]
201,"[1.0, 0.7880923494476428]",[0.872379081003151]
202,"[1.0, 0.7880923494476428]",[0.8997599936654338]
203,"[1.0, 0.7880923494476428]",[0.8829291687493095]
204,"[1.0, 0.7880923494476428]",[0.875471866764586]
205,"[1.0, 0.7880923494476428]",[0.904645805639881]
206,"[1.0, 0.7880923494476428]",[0.867602147757195]
207,"[1.0, 0.7880923494476428]",[0.8893426579517014]
208,"[1.0, 0.7880923494476428]",[0.8875089295072641]
209,"[1.0, 0.7880923494476428]",[0.8801263215786442]
210,"[1.0, 0.7880923494476428]",[0.8919915198906416]
211,"[1.0, 0.7880923494476428]",[0.8722236096541583]
212,"[1.0, 0.7880923494476428]",[0.8722236579393557]
213,"[1.0, 0.7880923494476428]",[0.9021655250730064]
214,"[1.0, 0.7880923494476428]",[0.7123918297363845]
215,"[1.0, 0.7880923494476428]",[0.21093905927818732]
216,"[1.0, 0.07351420707677672]",[0.08966468889085148]
217,"[1.0, 0.0]",[0.08738872940452963]
218,"[1.0, 0.0]",[0.0916018039719575]
219,"[1.0, 0.0]",[0.0857995598412338]
220,"[1.0, 0.0]",[0.08596522385084593]
221,"[1.0, 0.0]",[0.06766597378876038]
222,"[1.0, 0.0]",[0.08478948527641435]
223,"[1.0, 0.0]",[0.08655354938022052]
224,"[1.0, 0.0]",[0.09167605523106678]
225,"[1.0, 0.0]",[0.33499449735412334]
226,"[1.0, 0.1474202675544332]",[0.7287686811901237]
227,"[1.0, 0.7880923494476428]",[0.7792482939147041]
228,"[1.0, 0.7880923494476428]",[0.6716781266958702]
229,"[1.0, 0.2491810871215917]",[0.18778395019349425]
230,"[1.0, 0.0]",[0.07994945949833848]
231,"[1.0, 0.0]",[0.08784642705014808]
232,"[1.0, 0.0]",[0.07764604523315584]
233,"[1.0, 0.0]",[0.06130501211144809]
234,"[1.0, 0.0]",[0.07117123288981074]
235,"[1.0, 0.0]",[0.07805618591658964]
236,"[1.0, 0.0]",[0.058069327693174994]
237,"[1.0, 0.0]",[0.049602255884700866]
238,"[1.0780437378658592, 0.0]",[0.042950428450094294]
239,"[1.5422601991934326, 0.0]",[0.07620261414849444]
240,"[1.9902919974194275, 0.0]",[0.11602130965738727]
241,"[2.4414694737458187, 0.0]",[0.08842749448170151]
242,"[2.892686360489281, 0.0]",[0.08700264066796566]
243,"[3.3434090811950616, 0.0]",[0.07263762421914621]
244,"[3.7845032775979823, 0.0]",[0.1127206071274631]
245,"[4.059979899562014, 0.0]",[0.12439010668546244]
246,"[4.073935772964899, 0.0]",[0.14940862084331719]
247,"[4.073935772964899, 0.0]",[0.045545744077166085]
248,"[4.073935772964899, 0.0]",[-0.01060752075015375]
249,"[4.073935772964899, 0.0]",[0.029391736314951414]
250,"[4.073935772964899, 0.0]",[0.06874177121126777]
251,"[4.073935772964899, 0.0]",[0.0346032102569008]
252,"[4.073935772964899, 0.0]",[0.04500389333997398]
253,"[4.073935772964899, 0.0]",[0.5031752187489881]
254,"[4.073935772964899, 0.6570017370620241]",[1.2991299928624145]
255,"[4.073935772964899, 3.210637614814706]",[1.6509350877005058]
256,"[4.073935772964899, 3.210637614814706]",[1.6001714825209918]
257,"[3.864521328642206, 3.045599693380163]",[1.9501725967929977]
258,"[3.4409070772131005, 2.7117525427118943]",[2.017482873668195]
259,"[3.0292117967881906, 2.3872986419053204]",[2.128303678733669]
260,"[2.515590786592557, 1.9825178532545717]",[2.1267916369532105]
261,"[2.0585769025997838, 1.6223487076885148]",[2.0871157654244983]
262,"[1.607196878020826, 1.2666195636243494]",[2.176619655923197]
263,"[1.157254957992797, 0.9120237787544767]",[2.109816350520626]
264,"[0.7068545505124998, 0.5570666634311534]",[2.0440500140610514]
265,"[0.2784419402253812, 0.21943796285698078]",[1.9215193066285967]
266,"[0.0, 0.0]",[1.7922703229822374]
267,"[0.0, 0.0]",[1.5893659727993001]
