rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1681786115336874398,,0,,1681786115,334974898,"""vectornav""",,-0.00032468436984345317,-0.00669420650228858,-0.07390992343425751,0.9972423911094666,"[3.862140093788304e-07, 0.0, 0.0, 0.0, 3.6680156949663707e-07, 0.0, 0.0, 0.0, 1.2612102532736674e-06]",,0.004594867117702961,-0.0003066016361117363,-0.00026011839509010315,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.12464653700590134,0.060645122081041336,-9.65446949005127,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681786115362196002,,1,,1681786115,359508017,"""vectornav""",,-0.0003249152796342969,-0.006699624005705118,-0.07390353828668594,0.99724280834198,"[3.8578840355162475e-07, 0.0, 0.0, 0.0, 3.664197815548773e-07, 0.0, 0.0, 0.0, 1.261167026858449e-06]",,0.005701512098312378,0.0031421049498021603,0.0008686818182468414,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.11681123077869415,0.053016453981399536,-9.537992477416992,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681786115386482943,,2,,1681786115,384483922,"""vectornav""",,-0.000329679052811116,-0.0067024435847997665,-0.07391519844532013,0.9972419738769531,"[3.855915150522604e-07, 0.0, 0.0, 0.0, 3.662468653275554e-07, 0.0, 0.0, 0.0, 1.2611422012116314e-06]",,0.004350458271801472,-0.0006784489378333092,-0.0005475636571645737,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.11629354953765869,0.05722871795296669,-9.593901634216309,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681786115412013061,,3,,1681786115,409515925,"""vectornav""",,-0.0003323631826788187,-0.00669633224606514,-0.07391651719808578,0.9972419142723083,"[3.8514607687575227e-07, 0.0, 0.0, 0.0, 3.6584452288955203e-07, 0.0, 0.0, 0.0, 1.2610364758990521e-06]",,0.004206812009215355,0.0018770438618957996,0.001026291400194168,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.12466323375701904,0.03017069399356842,-9.636449813842773,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681786115436566340,,4,,1681786115,434556119,"""vectornav""",,-0.00033916151733137667,-0.006712713278830051,-0.07392959296703339,0.9972408413887024,"[3.8454000705442864e-07, 0.0, 0.0, 0.0, 3.6529879549047977e-07, 0.0, 0.0, 0.0, 1.2609409764568797e-06]",,0.00424396526068449,-0.00034139491617679596,0.0009431298822164536,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.1191423162817955,0.03573201969265938,-9.539543151855469,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681786115461569510,,5,,1681786115,459525688,"""vectornav""",,-0.0003366022137925029,-0.006699076388031244,-0.07395473122596741,0.9972390532493591,"[3.837115785713643e-07, 0.0, 0.0, 0.0, 3.6455739810062647e-07, 0.0, 0.0, 0.0, 1.2609144008027261e-06]",,0.005552846007049084,0.002435022499412298,-0.0005252417176961899,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.13055118918418884,0.05953013524413109,-9.607697486877441,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681786115486507015,,6,,1681786115,484480730,"""vectornav""",,-0.0003362191200722009,-0.00671212887391448,-0.0739360973238945,0.9972403049468994,"[3.8273994610962794e-07, 0.0, 0.0, 0.0, 3.6368789685593986e-07, 0.0, 0.0, 0.0, 1.260953534281001e-06]",,0.004706600680947304,0.0011408720165491104,0.00040333159267902374,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.1422206461429596,0.0343407467007637,-9.519689559936523,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681786115515155681,,7,,1681786115,509524028,"""vectornav""",,-0.00032769996323622763,-0.006706966552883387,-0.07393179088830948,0.9972407221794128,"[3.8164959716688153e-07, 0.0, 0.0, 0.0, 3.6270555491611236e-07, 0.0, 0.0, 0.0, 1.2608749758976436e-06]",,0.004111492075026035,0.00048817601054906845,0.0006325319409370422,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.10871338844299316,0.0478084534406662,-9.60696792602539,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681786115536126472,,8,,1681786115,534503070,"""vectornav""",,-0.00033157930010929704,-0.00671011907979846,-0.07390671968460083,0.9972425699234009,"[3.8017969631465756e-07, 0.0, 0.0, 0.0, 3.614056756439563e-07, 0.0, 0.0, 0.0, 1.26124004488292e-06]",,0.0029930369928479195,0.002534063532948494,0.00013428367674350739,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.1476876437664032,0.054414521902799606,-9.554021835327148,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1681786115561332588,,9,,1681786115,559518944,"""vectornav""",,-0.00032706776983104646,-0.006705157458782196,-0.07392378151416779,0.9972413778305054,"[3.784847563669138e-07, 0.0, 0.0, 0.0, 3.5988779549352816e-07, 0.0, 0.0, 0.0, 1.261322995923171e-06]",,0.003888011910021305,-0.0003140205517411232,-0.00014490820467472076,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.13007977604866028,0.04551779478788376,-9.597890853881836,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
