,joystick,executed
122,"[0.0, 0.0]",[-0.49102028657221547]
123,"[0.0, 0.0]",[-0.5505581702595052]
124,"[0.0, 0.0]",[-0.5591146348889988]
125,"[0.0, 0.0]",[-0.5834460770345306]
126,"[0.0, 0.0]",[-0.5757924863006046]
127,"[0.0, 0.0]",[-0.5810109103797775]
128,"[0.0, 0.0]",[-0.5852195072348289]
129,"[0.0, 0.0]",[-0.5584178222980349]
130,"[0.0, 0.0]",[-0.5839745631137871]
131,"[0.0, 0.0]",[-0.5874452795992012]
132,"[0.0, 0.0]",[-0.5770265074629644]
133,"[0.0, 0.0]",[-0.5670355303663935]
134,"[0.0, 0.0]",[-0.5738968206063907]
135,"[0.0, 0.0]",[-0.5582520209632567]
136,"[0.0, 0.0]",[-0.5793833339893574]
137,"[0.0, 0.0]",[-0.5730103899559438]
138,"[0.0, 0.0]",[-0.5721596914075581]
139,"[0.0, 0.0]",[-0.5819998655539759]
140,"[0.0, 0.0]",[-0.5698981993909457]
141,"[0.0, 0.0]",[-0.5575528632632768]
142,"[0.0, 0.0]",[-0.5658312019560247]
143,"[0.0, 0.0]",[-0.5712757784400517]
144,"[0.0, 0.0]",[-0.5589993436373986]
145,"[0.0, 0.0]",[-0.5360297437997963]
146,"[0.0, 0.0]",[0.04886321447802959]
147,"[0.0, 0.0]",[0.603092926535189]
148,"[0.0, 0.0]",[1.043822705469611]
149,"[0.0, 0.0]",[1.184156264045161]
150,"[0.0, 0.0]",[1.1641387099038094]
151,"[0.04277360360648638, -0.007152365580213421]",[1.1764936832589654]
152,"[0.2777840909090947, -0.054608792075227855]",[1.2105158063094092]
153,"[0.5107083555159084, -0.11802928310751734]",[1.2037320313216515]
154,"[0.6830090130925199, -0.2178674508187641]",[1.1996558406650126]
155,"[0.9361230575357722, -0.44853657132692065]",[1.207176877609926]
156,"[1.0, -0.7071454421386403]",[1.1252483152295467]
157,"[1.0, -0.7880923494476428]",[1.2062722326917754]
158,"[1.0, -0.7880923494476428]",[1.1146650231260895]
159,"[1.0, -0.7880923494476428]",[0.6518606467000988]
160,"[1.0, -0.7880923494476428]",[0.10080792471373573]
161,"[1.0, -0.7880923494476428]",[-0.39218090428760083]
162,"[1.0, -0.7880923494476428]",[-0.4954140734201392]
163,"[1.0, -0.7880923494476428]",[-0.5260414776754865]
164,"[1.0, -0.7880923494476428]",[-0.5438075205330228]
165,"[1.0, -0.7880923494476428]",[-0.547212967938171]
166,"[1.0, -0.7880923494476428]",[-0.5614856108871386]
167,"[1.0, 0.0]",[-0.5685595480452004]
168,"[1.0, 0.0]",[-0.5690821914904151]
169,"[1.0, 0.0]",[-0.5704550624397311]
170,"[1.0, 0.0]",[-0.5597134204501233]
171,"[1.0, 0.0]",[-0.5562160265193565]
172,"[1.0, 0.5940641439940667]",[-0.5711154897535667]
173,"[1.0, 0.7880923494476428]",[-0.5661358180991279]
174,"[1.0, 0.7880923494476428]",[-0.5669832278201882]
175,"[1.0, 0.7880923494476428]",[-0.5727734469481881]
176,"[1.0, 0.7880923494476428]",[-0.5708114094281422]
177,"[1.0, 0.7880923494476428]",[-0.5435320593010403]
178,"[1.0, 0.7880923494476428]",[-0.5705118605934961]
179,"[1.0, 0.7632787745140798]",[-0.5793946764031775]
180,"[1.0, -0.013409213317215007]",[-0.5707379942148251]
181,"[1.0, -0.7880923494476428]",[-0.5591167633398897]
182,"[1.0, -0.7880923494476428]",[-0.5498293293411588]
183,"[1.0, -0.7880923494476428]",[-0.5544882514843605]
184,"[1.0, -0.7880923494476428]",[-0.5486259842829077]
185,"[1.0, -0.7880923494476428]",[-0.08721491588719275]
186,"[1.0, -0.7880923494476428]",[0.4877784064916107]
187,"[1.0, -0.7880923494476428]",[0.9633787060989174]
188,"[1.0, -0.7880923494476428]",[1.1216688929637444]
189,"[1.0, -0.7880923494476428]",[1.1728262647509777]
190,"[1.0, -0.7880923494476428]",[1.1740189549828917]
191,"[1.0, -0.7880923494476428]",[1.2036666929978013]
192,"[1.0, -0.7880923494476428]",[1.167389174587971]
193,"[1.0, -0.7880923494476428]",[1.1830840496051367]
194,"[1.0, -0.7880923494476428]",[1.1794486408372868]
195,"[1.0, -0.7880923494476428]",[1.1255397467571215]
196,"[1.0, -0.7880923494476428]",[1.2012579502500496]
197,"[1.0, -0.7880923494476428]",[1.136204234562263]
198,"[1.0, -0.7880923494476428]",[1.1349437125662378]
199,"[1.0, -0.7880923494476428]",[1.1824912876514126]
200,"[1.0, -0.7880923494476428]",[1.1724956575802081]
201,"[1.0, -0.7880923494476428]",[1.14586382290767]
202,"[1.0, -0.7880923494476428]",[1.1679054131586135]
203,"[1.0, -0.7880923494476428]",[1.0499674448885987]
204,"[1.0, -0.7880923494476428]",[0.6406285081227477]
205,"[1.0, -0.7880923494476428]",[0.05087773990276477]
206,"[1.0, -0.3337453067439034]",[-0.390850374366146]
207,"[1.0, 0.7880923494476428]",[-0.5254200113920015]
208,"[1.0, 0.7880923494476428]",[-0.5293366661032748]
209,"[1.0, 0.7880923494476428]",[-0.5482704127754877]
210,"[1.0, 0.7880923494476428]",[-0.5665163028323466]
211,"[1.0, 0.7880923494476428]",[-0.5540520934151503]
212,"[1.0, 0.7880923494476428]",[-0.5517691809116777]
213,"[1.0, 0.7880923494476428]",[-0.5749984906308562]
214,"[1.0, 0.7880923494476428]",[-0.5614018878592673]
215,"[1.0, 0.7880923494476428]",[-0.5760137853924855]
216,"[1.0, 0.7880923494476428]",[-0.5693881622409237]
217,"[1.0, 0.7880923494476428]",[-0.5653597962206133]
218,"[1.0, 0.7880923494476428]",[-0.5489491940113332]
219,"[1.0, 0.7028294667347518]",[-0.5522235598388293]
220,"[1.0, -0.2867455557398744]",[-0.5591955711224853]
221,"[1.0, -0.7880923494476428]",[-0.5740476909538877]
222,"[1.0, -0.7880923494476428]",[-0.5610797869727905]
223,"[1.0, -0.7880923494476428]",[-0.5716036557887942]
224,"[1.0, -0.7880923494476428]",[-0.5499976502072162]
225,"[1.0, -0.7880923494476428]",[-0.5489598590102551]
226,"[1.0, -0.7880923494476428]",[-0.5755672500784847]
227,"[1.0, -0.7880923494476428]",[-0.5671278057163586]
228,"[1.0, -0.7880923494476428]",[-0.5562870386185179]
229,"[1.0, -0.7880923494476428]",[-0.5550775113501704]
230,"[1.0, -0.7880923494476428]",[-0.5606270013315423]
231,"[1.0, -0.7880923494476428]",[-0.5457914409642238]
232,"[1.0, -0.7880923494476428]",[-0.577118873362432]
233,"[1.0, -0.7880923494476428]",[-0.5777739002939208]
234,"[1.0, -0.7880923494476428]",[-0.570154477606987]
235,"[1.0, -0.7880923494476428]",[-0.5418433400922567]
236,"[1.0, -0.7880923494476428]",[-0.5569807702466677]
237,"[1.0, -0.7880923494476428]",[-0.55577328595484]
238,"[1.0, -0.7880923494476428]",[-0.568437270716782]
239,"[1.0, -0.7880923494476428]",[-0.553495781758112]
240,"[1.0, -0.7880923494476428]",[-0.5540783734703785]
241,"[1.0, -0.7880923494476428]",[-0.5595688852943976]
242,"[1.0, -0.7880923494476428]",[-0.5657306125824639]
243,"[1.0, -0.7880923494476428]",[-0.5490891804472473]
