rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1682479106158328905,,1484,,1682479106,157544421,"""vectornav""",,-0.0030426890589296818,-0.004074365831911564,-0.9473766088485718,0.32008087635040283,"[4.284752694712276e-07, 0.0, 0.0, 0.0, 4.028357697982428e-07, 0.0, 0.0, 0.0, 3.358501213096145e-06]",,0.006306050345301628,-0.0008944245055317879,-0.0008497964590787888,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.09147275984287262,-0.005710076540708542,-9.574712753295898,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479106183726398,,1485,,1682479106,182634775,"""vectornav""",,-0.0030275715980678797,-0.004069718066602945,-0.9474067687988281,0.31999170780181885,"[4.288107069306653e-07, 0.0, 0.0, 0.0, 4.029547096882075e-07, 0.0, 0.0, 0.0, 3.322068756715384e-06]",,0.007769871968775988,0.0025950977578759193,-0.00016786158084869385,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.06563622504472733,0.0007493896409869194,-9.635782241821289,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479106209582964,,1486,,1682479106,207854314,"""vectornav""",,-0.003048803424462676,-0.004076511599123478,-0.9474010467529297,0.32000845670700073,"[4.2917702847329946e-07, 0.0, 0.0, 0.0, 4.0310380140475255e-07, 0.0, 0.0, 0.0, 3.2858991012947202e-06]",,0.0071376021951437,-0.0006713652983307838,-0.001231953501701355,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.06844343990087509,-0.014734560623764992,-9.53156566619873,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479106234904136,,1487,,1682479106,232732316,"""vectornav""",,-0.003033263375982642,-0.004069711081683636,-0.9474014639854431,0.3200075924396515,"[4.293482763093457e-07, 0.0, 0.0, 0.0, 4.03074905506945e-07, 0.0, 0.0, 0.0, 3.250101372963757e-06]",,0.006514373235404491,-0.00042660627514123917,-0.00045727938413619995,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.05913860723376274,-0.01754085347056389,-9.66336441040039,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479106260080827,,1488,,1682479106,257699053,"""vectornav""",,-0.003042826894670725,-0.004066403489559889,-0.9474207162857056,0.3199503719806671,"[4.2964561298871573e-07, 0.0, 0.0, 0.0, 4.031658898084614e-07, 0.0, 0.0, 0.0, 3.216057300886592e-06]",,0.006077033467590809,0.0013837111182510853,-0.0003285147249698639,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.08354108035564423,0.01563931442797184,-9.508155822753906,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479106283675525,,1489,,1682479106,281878426,"""vectornav""",,-0.003038672497496009,-0.004064346197992563,-0.9474245309829712,0.31993916630744934,"[4.2978686052243926e-07, 0.0, 0.0, 0.0, 4.0312733168659537e-07, 0.0, 0.0, 0.0, 3.1829171844321466e-06]",,0.007263350300490856,-0.001487179659307003,-0.0009045079350471497,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.0726594552397728,-0.00972442515194416,-9.65153694152832,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479106309463099,,1490,,1682479106,307720177,"""vectornav""",,-0.003034319495782256,-0.0040629892610013485,-0.9474220275878906,0.31994661688804626,"[4.300212445377338e-07, 0.0, 0.0, 0.0, 4.031839723037101e-07, 0.0, 0.0, 0.0, 3.1513095927079665e-06]",,0.006550483871251345,0.004273967817425728,-0.0010753460228443146,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.08291444927453995,-0.01594810001552105,-9.537036895751953,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479106337996066,,1491,,1682479106,333204230,"""vectornav""",,-0.0030364852864295244,-0.0040657296776771545,-0.9474596977233887,0.3198351263999939,"[4.3110327348875305e-07, 0.0, 0.0, 0.0, 4.039991787707349e-07, 0.0, 0.0, 0.0, 3.1220232830249724e-06]",,0.007021341472864151,-0.0018114345148205757,-0.0006537847220897675,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.07007477432489395,-0.03329312801361084,-9.625478744506836,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479106360214819,,1492,,1682479106,358580698,"""vectornav""",,-0.0030255632009357214,-0.0040617408230900764,-0.9475088119506836,0.3196896016597748,"[4.3204228553236283e-07, 0.0, 0.0, 0.0, 4.046831722417802e-07, 0.0, 0.0, 0.0, 3.0931545323482276e-06]",,0.007880968041718006,0.0033242343924939632,-0.0004062280058860779,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.07610443234443665,-0.008417953737080097,-9.60773754119873,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
1682479106387593347,,1493,,1682479106,383025608,"""vectornav""",,-0.003044471377506852,-0.004072731826454401,-0.947538435459137,0.31960156559944153,"[4.331757204697372e-07, 0.0, 0.0, 0.0, 4.055216704934289e-07, 0.0, 0.0, 0.0, 3.063432922507662e-06]",,0.006711577530950308,-0.0005065128207206726,-0.0003096628934144974,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",,-0.0890180915594101,-0.00345607940107584,-9.533215522766113,"[0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]"
