,joystick,executed
114,"[2.183346502539776, 1.7206786748448655]",[1.942788742945901]
115,"[1.7345357886035193, 1.3669743848415674]",[1.8539290963944839]
116,"[1.2840758314006635, 1.011970338837484]",[1.6683648768426995]
117,"[1.0152660971952834, 0.8001234438531698]",[1.5251833613940882]
118,"[1.0, 0.7880923494476428]",[1.4564974083376452]
119,"[1.0, 0.7880923494476428]",[1.2421938727379969]
120,"[1.0, 0.7880923494476428]",[0.9260149370463905]
121,"[1.0, 0.7880923494476428]",[0.8141894472284599]
122,"[1.0, 0.7880923494476428]",[0.8644062009819118]
123,"[1.0, 0.7880923494476428]",[0.8238389044557031]
124,"[1.0, 0.7880923494476428]",[0.8039526363020638]
125,"[1.0, 0.7880923494476428]",[0.8017354018034839]
126,"[1.0, 0.7880923494476428]",[0.796406714667547]
127,"[1.0, 0.7880923494476428]",[0.8263825942889244]
128,"[1.0, 0.7880923494476428]",[0.8508596479550744]
129,"[1.0, 0.7880923494476428]",[0.8585882374037509]
130,"[1.0, 0.7880923494476428]",[0.8693602990036082]
131,"[1.0, 0.7880923494476428]",[0.8773068397171093]
132,"[1.0, 0.7880923494476428]",[0.8515260318189848]
133,"[1.0, 0.7880923494476428]",[0.8852865591653329]
134,"[1.0, 0.7880923494476428]",[0.8731483796833164]
135,"[1.0, 0.7880923494476428]",[0.8776739270955354]
136,"[1.0, 0.7880923494476428]",[0.8758792394122484]
137,"[1.0, 0.7880923494476428]",[0.8619720633270551]
138,"[1.0, 0.7880923494476428]",[0.849133608678221]
139,"[1.0, 0.7880923494476428]",[0.8776051795765188]
140,"[1.0, 0.7880923494476428]",[0.8588995677900849]
141,"[1.0, 0.7880923494476428]",[0.8713765656246864]
142,"[1.0, 0.7880923494476428]",[0.8735425825204819]
143,"[1.0, 0.7880923494476428]",[0.8363747937610575]
144,"[1.0, 0.7880923494476428]",[0.8665024230343273]
145,"[1.0, 0.7880923494476428]",[0.8409811223021499]
146,"[1.0, 0.7880923494476428]",[0.8644298092438384]
147,"[1.0, 0.7880923494476428]",[0.8657883961278242]
148,"[1.0, 0.7880923494476428]",[0.8606917090039626]
149,"[1.0, 0.7880923494476428]",[0.8642264698011625]
150,"[1.0, 0.7880923494476428]",[0.8787593215056727]
151,"[1.0, 0.7880923494476428]",[0.8628970505889788]
152,"[1.0, 0.7880923494476428]",[0.8720783749255254]
153,"[1.0, 0.7880923494476428]",[0.8760872978734342]
154,"[1.0, 0.7880923494476428]",[0.8671548111440462]
155,"[1.0, 0.7880923494476428]",[0.8729603369498767]
156,"[1.0, 0.7880923494476428]",[0.8651403491950799]
157,"[1.0, 0.7880923494476428]",[0.8879199894960826]
158,"[1.0, 0.7880923494476428]",[0.8604086710344075]
159,"[1.0, 0.7880923494476428]",[0.8806511233637415]
160,"[1.0, 0.7880923494476428]",[0.8523387582359264]
161,"[1.0, 0.7880923494476428]",[0.8746896327822191]
162,"[1.0, 0.7880923494476428]",[0.8596743790202827]
163,"[1.0, 0.7880923494476428]",[0.8722866983187328]
164,"[1.0, 0.7880923494476428]",[0.8886574661698712]
165,"[1.0, 0.7880923494476428]",[0.8423202902348594]
166,"[1.0, 0.7880923494476428]",[0.8921808394369931]
167,"[1.0, 0.7880923494476428]",[0.8841540038561874]
168,"[1.0, 0.7880923494476428]",[0.6457853544804415]
