rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1682284597165394837,,34035,,1682284597,164363058,"""joystick""","[1.0, 0.0, -1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682284597198690553,,34036,,1682284597,197506742,"""joystick""","[1.0, 0.0, -1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682284597231932733,,34037,,1682284597,230967130,"""joystick""","[1.0, 0.0, -1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682284597265838787,,34038,,1682284597,264496863,"""joystick""","[1.0, 0.0, -1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682284597302224241,,34039,,1682284597,298346789,"""joystick""","[1.0, 0.0, -1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682284597336223159,,34040,,1682284597,331580105,"""joystick""","[1.0, 0.0, -1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682284597366860852,,34041,,1682284597,364994510,"""joystick""","[1.0, 0.0, -1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682284597398334194,,34042,,1682284597,397619632,"""joystick""","[1.0, 0.0, -1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682284597440119664,,34043,,1682284597,438831820,"""joystick""","[1.0, 0.0, 1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682284597465684637,,34044,,1682284597,464544474,"""joystick""","[1.0, -0.07217627763748169, 1.0, -0.1752678006887436, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682284597503102414,,34045,,1682284597,501654537,"""joystick""","[1.0, -0.1031220406293869, 1.0, -0.22681356966495514, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682284597536530130,,34046,,1682284597,535043758,"""joystick""","[1.0, -0.1340373009443283, 1.0, -0.3093051016330719, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682284597567682512,,34047,,1682284597,566368844,"""joystick""","[1.0, -0.22681356966495514, 1.0, -0.36085087060928345, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
