rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1682479315242055670,,91725,,1682479315,241011983,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315275246906,,91726,,1682479315,274195763,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315308912449,,91727,,1682479315,307552024,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315341935524,,91728,,1682479315,340866493,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315375381194,,91729,,1682479315,374160322,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315408740112,,91730,,1682479315,407553512,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315441680178,,91731,,1682479315,440847020,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315475238681,,91732,,1682479315,474160497,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315508645983,,91733,,1682479315,507500439,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315541862179,,91734,,1682479315,540863612,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315575167848,,91735,,1682479315,574154881,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315608436269,,91736,,1682479315,607493606,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315642037427,,91737,,1682479315,640853483,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315676594433,,91738,,1682479315,674207249,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315708395548,,91739,,1682479315,707525238,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315741869762,,91740,,1682479315,740824411,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315775352648,,91741,,1682479315,774145024,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315808534444,,91742,,1682479315,807512133,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315841971154,,91743,,1682479315,840852778,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315875340279,,91744,,1682479315,874148719,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315908460155,,91745,,1682479315,907499828,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315941840608,,91746,,1682479315,940922778,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479315975886890,,91747,,1682479315,974163455,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316008703916,,91748,,1682479316,7580964,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316041750255,,91749,,1682479316,40839241,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316075162677,,91750,,1682479316,74164526,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316108873533,,91751,,1682479316,107551060,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316141715743,,91752,,1682479316,140829561,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316175127909,,91753,,1682479316,174157534,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316208590091,,91754,,1682479316,207507396,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316242874775,,91755,,1682479316,240853225,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316275141813,,91756,,1682479316,274160718,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316308437210,,91757,,1682479316,307504467,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316341905824,,91758,,1682479316,340857433,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316375325062,,91759,,1682479316,374183838,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316408714059,,91760,,1682479316,407511811,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316441921648,,91761,,1682479316,440876777,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316476586270,,91762,,1682479316,474230510,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316522369593,,91763,,1682479316,520145706,"""joystick""","[0.21649830043315887, -0.12372203916311264, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316542296194,,91764,,1682479316,541323132,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316575354886,,91765,,1682479316,574291230,"""joystick""","[0.0, 0.0, -1.0, -0.02063051238656044, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316623454225,,91766,,1682479316,622276936,"""joystick""","[0.0, 0.0, -1.0, -0.01031525619328022, -0.36085087060928345, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316662195963,,91767,,1682479316,661255445,"""joystick""","[0.0, -0.8247932195663452, -1.0, -0.1031220406293869, -0.8247932195663452, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316703627608,,91768,,1682479316,698735094,"""joystick""","[-0.03094576857984066, -1.0, -1.0, -0.15466780960559845, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316721138224,,91769,,1682479316,717271670,"""joystick""","[0.0, -1.0, -1.0, -0.14435255527496338, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316744938132,,91770,,1682479316,743539595,"""joystick""","[0.0, -1.0, -1.0, -0.15466780960559845, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316780804875,,91771,,1682479316,779722403,"""joystick""","[0.25772881507873535, -1.0, -1.0, -0.14435255527496338, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316809575729,,91772,,1682479316,808221831,"""joystick""","[0.5257728695869446, -1.0, -1.0, -0.14435255527496338, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316849038368,,91773,,1682479316,848397180,"""joystick""","[0.7525864243507385, -0.8763390183448792, -1.0, -0.14435255527496338, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316893632051,,91774,,1682479316,893326353,"""joystick""","[0.9793999791145325, -0.5979796648025513, -1.0, -0.14435255527496338, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682479316910026084,,91775,,1682479316,909637249,"""joystick""","[0.9897152781486511, -0.443342387676239, -1.0, -0.14435255527496338, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
