rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1682283645062235291,,5738,,1682283645,60520189,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645094958021,,5739,,1682283645,93870598,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645128260910,,5740,,1682283645,127197295,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645161485816,,5741,,1682283645,160509656,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645194961057,,5742,,1682283645,193859393,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645228369258,,5743,,1682283645,227223435,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645262059059,,5744,,1682283645,260532404,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645295134844,,5745,,1682283645,293857245,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645328353478,,5746,,1682283645,327196646,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645364106061,,5747,,1682283645,360589551,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645395409816,,5748,,1682283645,393857913,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645429321728,,5749,,1682283645,427248386,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645462804938,,5750,,1682283645,460668811,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645494923220,,5751,,1682283645,493879220,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682283645528458749,,5752,,1682283645,527191742,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
