,joystick,executed
159,"[4.073935772964899, 3.210637614814706]",[1.7025440689921432]
160,"[4.073935772964899, 3.210637614814706]",[1.5969976032594382]
161,"[4.073935772964899, 3.210637614814706]",[1.396886575544273]
162,"[3.858057226959876, 3.040505384298266]",[1.132974465234373]
163,"[3.426686415843606, 2.7005453482825095]",[0.9082597276789728]
164,"[2.958901553961741, 0.8059531897567518]",[0.7038031835115703]
165,"[2.50751509258722, 0.0]",[0.5889299771298512]
166,"[2.055844944802237, 0.0]",[0.5006416907125981]
167,"[1.6054400972748784, 0.0]",[0.6496731321784335]
168,"[1.1556579022659637, 0.0]",[0.6706111095696103]
169,"[0.7055007874015673, 0.0]",[0.7253835836548386]
170,"[0.30658501379491165, -0.19429182695976824]",[0.7882453608021787]
171,"[-0.152849894463391, 0.12045983244047805]",[0.8238120652725648]
172,"[-0.6433934929757752, 0.5070534894986041]",[0.8598258775075701]
173,"[-0.9649504313119612, 0.7604700525131598]",[0.8365034195823294]
174,"[-1.0, 0.7880923494476428]",[0.8828616054445199]
175,"[-1.0, 0.7880923494476428]",[0.8578709273354642]
176,"[-1.0, 0.7880923494476428]",[0.8532380622738508]
177,"[-1.0, 0.7880923494476428]",[0.8433829565916795]
178,"[-1.0, 0.7880923494476428]",[0.8543680288804345]
179,"[-1.0, 0.7880923494476428]",[0.8565216772066485]
180,"[-1.0, 0.7880923494476428]",[0.8247566007045597]
181,"[-1.0, 0.7880923494476428]",[0.8764545862698319]
182,"[-1.0, 0.7880923494476428]",[0.8569244332434716]
183,"[-1.0, 0.7880923494476428]",[0.8591434626682403]
184,"[-1.0, 0.7880923494476428]",[0.8566213802102763]
185,"[-1.0, 0.7880923494476428]",[0.8909009665985426]
186,"[-1.0, 0.7880923494476428]",[0.8710637767344156]
187,"[-1.0, 0.7880923494476428]",[0.8606134886470146]
188,"[-1.0, 0.7880923494476428]",[0.8700346433623359]
189,"[-1.0, 0.7880923494476428]",[0.8422243535252822]
190,"[-1.0, 0.7880923494476428]",[0.8695898995145114]
191,"[-1.0, 0.7880923494476428]",[0.8641241931724225]
192,"[-1.0, 0.7880923494476428]",[0.8641740613677256]
193,"[-1.0, 0.7880923494476428]",[0.6107779958985946]
194,"[-1.0, 0.7880923494476428]",[0.1367686966551634]
195,"[-1.0, 0.7880923494476428]",[0.09495947012201811]
196,"[-1.0, 0.7880923494476428]",[0.0747846112256313]
197,"[-1.0, 0.7880923494476428]",[0.07351110459294674]
198,"[-1.0, 0.7880923494476428]",[0.07687488184966063]
199,"[-1.0, 0.7880923494476428]",[0.08155793701962989]
200,"[-1.0, 0.7880923494476428]",[0.06005060929802474]
201,"[-1.0, 0.7880923494476428]",[0.12025094988182876]
202,"[-1.0, 0.7880923494476428]",[0.13548717942601582]
203,"[-1.0, 0.7880923494476428]",[0.1650543537226412]
204,"[-1.0, 0.7880923494476428]",[0.1658803442558007]
205,"[-1.0, 0.7880923494476428]",[0.1826220610100809]
206,"[-1.0, 0.7880923494476428]",[0.13881070238238477]
207,"[-1.0, 0.7880923494476428]",[0.1762392215185364]
208,"[-1.0, 0.7880923494476428]",[0.1658553160513705]
209,"[-1.0, 0.7880923494476428]",[0.16834417605935734]
210,"[-1.0, 0.7880923494476428]",[0.1314908570010287]
211,"[-1.0, 0.7880923494476428]",[0.07964253188315693]
212,"[-1.0, 0.7880923494476428]",[0.015352047171885213]
213,"[-1.0, 0.7880923494476428]",[0.09440149749726692]
214,"[-1.0, 0.7880923494476428]",[0.06271373216629969]
215,"[-1.0, 0.7880923494476428]",[0.040094262070958446]
216,"[-1.0, 0.7880923494476428]",[0.04371453060022246]
217,"[-1.0, 0.7880923494476428]",[0.08517070709613148]
218,"[-1.0, 0.7880923494476428]",[0.10269782939251197]
219,"[-1.0, 0.7880923494476428]",[0.5759077872514198]
220,"[-1.0, 0.7880923494476428]",[1.3222131273125868]
221,"[-1.0, 0.7880923494476428]",[1.6393053485102462]
222,"[-1.0, 0.7880923494476428]",[1.6089296620309914]
223,"[-1.0, 0.7880923494476428]",[1.5628649812426507]
224,"[-1.0, 0.7880923494476428]",[1.5806930677925706]
225,"[-1.0, 0.7880923494476428]",[1.4955545255310283]
226,"[-1.0, 0.7880923494476428]",[1.383218381355068]
227,"[-1.0, 0.7880923494476428]",[1.4142801866426609]
228,"[-1.0, 0.7880923494476428]",[1.5644508044139656]
229,"[-1.0, 0.7880923494476428]",[1.7737436875599073]
230,"[-1.0, 0.7427343897173159]",[1.8665553256165337]
231,"[-0.8194044591386848, -0.14707740192617014]",[1.9125609438141757]
232,"[-0.3577950011072012, -0.28197550304319613]",[1.8758046168944096]
233,"[0.08415434993032468, 0.06632139935282867]",[1.9359347849632265]
234,"[0.5436518274133523, 0.4284478459476932]",[1.8732505186407145]
235,"[0.9083948096035767, 0.7158989997265268]",[1.8386340457868606]
236,"[0.9691152572631836, 0.7637523199820991]",[1.7035505354636573]
237,"[0.9890751010977041, 0.7794825202042546]",[1.6011666283326864]
238,"[1.0, 0.7880923494476428]",[1.4837378748284036]
239,"[1.0, 0.7880923494476428]",[1.1167786966018334]
240,"[1.0, 0.7880923494476428]",[0.8394540633626832]
241,"[1.0, 0.7880923494476428]",[0.6359308799809209]
242,"[1.0, 0.7880923494476428]",[0.3725573078947451]
243,"[1.0, 0.7880923494476428]",[0.11631276881384146]
244,"[1.0, 0.7880923494476428]",[0.22165195388571368]
245,"[1.0, 0.7880923494476428]",[0.16588563187932068]
246,"[1.0, 0.6749403259102439]",[0.40482406289071615]
247,"[1.0, 0.0]",[0.585145865210055]
248,"[1.0, 0.0]",[0.6698789414577364]
