,joystick,executed
105,"[4.219686714368594, 3.3255028166597493]",[1.612129338543721]
106,"[4.219686714368594, 3.3255028166597493]",[2.079613248924287]
107,"[4.211697340119633, 3.3192064519372697]",[2.0713945874496864]
108,"[3.9355964905840435, 3.101613484742277]",[2.070881899433597]
109,"[3.49410546309696, 2.7536777836299273]",[2.107640051111867]
110,"[3.1457525910159903, 2.479143550234802]",[2.1400403185211396]
111,"[2.9654376142947827, 2.3370386965899876]",[1.903433404487716]
112,"[2.902777691361414, 2.287656890709221]",[1.913107509735654]
113,"[2.907437324523926, 2.2913291119558292]",[1.889711543632931]
114,"[2.907437324523926, 2.2913291119558292]",[1.8292762572595616]
115,"[2.8961629823030033, 2.2824438891064656]",[1.6572548429022862]
116,"[2.792457347775141, 2.2007142719404436]",[1.4955672042890824]
117,"[2.783654272556305, 2.193776635708867]",[1.2292514349467998]
118,"[2.783654272556305, 2.193776635708867]",[1.0519802297932341]
119,"[2.783654272556305, 2.193776635708867]",[1.139330912306916]
120,"[2.891055745889128, 2.27841891516187]",[1.3091246060406636]
121,"[3.299977394285636, 2.6006869377866773]",[1.5463648578986877]
122,"[3.6935043567770522, 2.910822526227532]",[1.540310622206219]
123,"[4.086907218870056, 3.220860312093834]",[1.5495492950870975]
124,"[4.130277004725319, 3.2550397085235496]",[1.6901179920321268]
125,"[3.6962174939147188, 2.9129607288487294]",[1.8939236022285997]
126,"[3.1930026519511303, 2.5163809617687205]",[1.8119519716762793]
127,"[2.7292631342015934, 2.150911395693771]",[1.5939865732491267]
128,"[2.322803073078261, 1.8305833311664514]",[1.4387859221038517]
129,"[1.8990165426371177, 1.4966004087268256]",[1.1865046932037597]
130,"[1.4662210916059137, 1.1555176248933918]",[1.0598811227023959]
131,"[1.041807340413379, 0.8210403945781801]",[0.9926425297870168]
132,"[1.0, 0.7880923494476428]",[1.0305970927127386]
133,"[1.0, 0.7880923494476428]",[1.1090126554207422]
134,"[1.0, 0.7880923494476428]",[1.2158429897265284]
135,"[1.3648047574258928, 1.075592187817092]",[1.3526021265379207]
136,"[1.8836545435039227, 1.4844937347377336]",[1.537540100748575]
137,"[2.3341032007842792, 1.8394888753593457]",[1.6999770540868384]
138,"[2.7804374801482297, 2.191241506222302]",[1.8264699496283157]
139,"[3.2185813730196844, 2.5365393561515033]",[1.951464679465353]
140,"[3.678261097113292, 2.8988094299058784]",[1.6307840558656577]
141,"[3.9374933113809454, 0.6075528647764497]",[1.1882544153312256]
142,"[4.219686714368594, 0.0]",[0.7169582046824554]
143,"[4.219686714368594, 0.0]",[0.19809687149835903]
144,"[4.219686714368594, 0.0]",[-0.23523524074028146]
145,"[4.219686714368594, 0.0]",[-1.2114036311171694]
146,"[4.219686714368594, -1.4052172240405774]",[-1.7600999559095405]
147,"[4.219686714368594, -3.3255028166597493]",[-2.0369046385102934]
148,"[4.219686714368594, -3.3255028166597493]",[-1.4103548038452083]
149,"[4.090038070278813, -1.3629493125215966]",[-0.5974971190892651]
150,"[3.5366877104678007, 0.0]",[-0.16815327738451435]
151,"[3.094219425356398, 0.0]",[0.08735551595427561]
152,"[2.6373320273960803, 0.0]",[0.5243715604742384]
153,"[2.2382911377245485, 1.5125055157074894]",[0.6883401874952704]
154,"[1.7417191199896658, 1.3726355133505366]",[1.0918574472516127]
155,"[1.2907626573355795, 1.0172401751988795]",[0.9937730499701187]
156,"[1.0, 0.7880923494476428]",[0.9004130395496754]
157,"[1.0, 0.7880923494476428]",[0.8708806692439528]
158,"[1.0, 0.7880923494476428]",[0.8149313361824974]
159,"[1.0, 0.7880923494476428]",[0.8501068030749199]
160,"[1.0, 0.7880923494476428]",[1.0378843356966776]
161,"[1.0061126870781634, 0.7929097113685108]",[1.1657266541708582]
162,"[1.4406778609062851, 1.1353872001988385]",[1.3740243425921195]
163,"[1.9126225078922705, 1.5073231658512622]",[1.4727619999074348]
164,"[2.3611310943509842, 1.860789351500951]",[1.4577535686411403]
165,"[2.7931166704665573, 2.201233879109367]",[1.4405897311550337]
166,"[2.347649442680481, 1.8501645649615093]",[1.1210580735576179]
167,"[1.9378303437694109, 1.5271892684521684]",[1.06219387536849]
168,"[1.4411017080003203, 1.1357212308509832]",[0.8827807962946651]
169,"[1.0, 0.7880923494476428]",[0.8953169409360281]
170,"[1.0, 0.7880923494476428]",[0.8781712596041374]
171,"[1.0, 0.7880923494476428]",[0.8324888057545506]
172,"[1.0, 0.7880923494476428]",[0.9230078540014706]
173,"[1.0, 0.7880923494476428]",[1.0659741029112382]
174,"[1.0, 0.7880923494476428]",[1.2143609396587443]
175,"[1.2954900520763788, 1.0209657988269225]",[1.3413233909526305]
176,"[1.7583371657141236, 1.3857320680487528]",[1.446717830683663]
177,"[2.209511845251029, 1.74129938125628]",[1.4568704129775556]
178,"[2.6571910391006064, 2.0941119289360204]",[1.3430802926681817]
179,"[2.5219130744332214, 1.9875003999328056]",[1.2033540267868306]
180,"[2.03824147933285, 1.6063225161890649]",[1.1547028077368995]
181,"[1.5916968719767755, 1.2544041274446407]",[1.2248103812938198]
182,"[1.3936992473590046, 1.0983637142745692]",[1.335876855804519]
183,"[1.9129912599781356, 1.5076137765489754]",[1.320420794571138]
184,"[2.36277123603223, 1.8620819346119513]",[1.3019687592225173]
185,"[2.297484058293161, 1.8106296093187622]",[1.1538237786241945]
186,"[1.7656556893144, 1.3914997405073828]",[1.0054417212633773]
187,"[1.2875207901683114, 1.01468528448643]",[0.9521207518665149]
188,"[1.0, 0.7880923494476428]",[0.9372093815974523]
189,"[1.0, 0.7880923494476428]",[0.8974393749311997]
190,"[1.0, 0.7880923494476428]",[0.8720472494533158]
191,"[1.0, 0.7880923494476428]",[0.8568623405957098]
192,"[1.0, 0.7880923494476428]",[0.8360183243076832]
193,"[1.0, 0.7880923494476428]",[0.9455097099087195]
194,"[1.0, 0.7880923494476428]",[1.1029777446605828]
195,"[1.0060523899695875, 0.7928621916785483]",[1.229884748639866]
196,"[1.315353825529072, 1.0366202867161514]",[1.272074526550007]
197,"[1.910405664342153, 1.5055760884094924]",[1.329423270004434]
198,"[2.0592031373541198, 1.6228422385073655]",[1.1686525056273338]
199,"[1.612819057473703, 1.2710503602383831]",[1.0172186315641376]
200,"[1.1524181959527904, 0.9082119635946486]",[0.9760217547664378]
201,"[1.0, 0.7880923494476428]",[0.9004179387223445]
202,"[1.0, 0.7880923494476428]",[0.9022026113577954]
203,"[1.0, 0.7880923494476428]",[0.8706112919669328]
204,"[1.0, 0.7880923494476428]",[0.8753424496174173]
205,"[1.0, 0.7880923494476428]",[0.9329285916312644]
206,"[1.0, 0.7880923494476428]",[0.9801816350067223]
207,"[1.0, 0.7880923494476428]",[1.016279720040548]
208,"[1.4216815934454052, 1.011788811742021]",[1.125131702650814]
209,"[1.8746419353427635, 1.12049988648318]",[1.231973929517339]
210,"[2.3525044318021675, 1.401919244052132]",[1.3192428735053754]
211,"[2.805562730062399, 1.5559718869777424]",[1.3975745894964717]
212,"[3.233573765140347, 1.779768327881497]",[1.5038273533393849]
213,"[3.667010335055845, 2.498041731662237]",[1.6758947151506223]
214,"[4.1092686133311105, 3.117405886971121]",[1.753702203843652]
215,"[4.219686714368594, 3.1159797335429116]",[1.4907521818632907]
216,"[4.219686714368594, 2.381359639177994]",[0.8861820856266651]
217,"[4.219686714368594, 1.6946975707137908]",[0.2055681287450454]
218,"[4.219686714368594, 0.0010369588020655574]",[-0.36658726953541737]
219,"[4.219686714368594, -0.0937432661169631]",[-0.312992115502233]
220,"[4.219686714368594, -1.170550619166884]",[-0.14888996070438737]
221,"[4.219686714368594, 0.35207538095321783]",[-0.016016918569884728]
222,"[4.219686714368594, 1.7674119064932423]",[0.7704749218252864]
223,"[4.219686714368594, 3.1827484320332164]",[1.5370168877967099]
224,"[4.219686714368594, 3.3255028166597493]",[1.715264236855741]
225,"[4.219686714368594, 3.3255028166597493]",[2.0410502907337573]
226,"[4.179368504092293, 3.2937283435975764]",[2.091058540854612]
227,"[3.778402434521602, 2.9777300517808225]",[2.085078887278019]
228,"[3.2624614952137163, 2.5711209447454473]",[2.203871787535684]
229,"[2.803752905916259, 2.2096162148942002]",[2.154682514380022]
230,"[2.376078207234886, 1.8725690568110842]",[2.147669501339308]
231,"[1.8978622488199797, 1.4956907186005246]",[2.0791988481585726]
232,"[1.447428664856324, 1.140707457144485]",[1.9621088764938774]
233,"[1.0319907471054814, 0.813304012494587]",[1.9109485657971685]
234,"[0.9280068576335907, 0.7313551047359806]",[1.7698408573506166]
235,"[0.8486868076333831, 0.6688435801730126]",[1.5990651894042673]
236,"[0.8042238056659698, 0.6338026284890187]",[1.5605715540381644]
237,"[0.8042238056659698, 0.6338026284890187]",[1.3373202617796083]
238,"[0.8540139847676262, 0.673041887716662]",[1.1552418031513065]
239,"[0.8042238056659698, 0.6338026284890187]",[0.9182419024045164]
240,"[1.0097264192244566, 0.7957576660259574]",[0.8857440734373785]
241,"[1.4390697050985868, 1.1341198249100717]",[0.9373199773128499]
242,"[1.8011824233018163, 1.419498087763727]",[0.8916782720383437]
243,"[1.5152370166156028, 1.1941467003946273]",[0.9032026645644768]
244,"[1.0, 0.7880923494476428]",[0.8796116268337225]
245,"[1.0, 0.7880923494476428]",[0.8535565280657523]
246,"[1.0, 0.7880923494476428]",[0.9867326956031001]
247,"[1.0, 0.7880923494476428]",[1.0218034551231974]
248,"[1.0, 0.7880923494476428]",[1.2474896573615752]
249,"[1.4424247146222264, 1.136763882247976]",[1.3325795975918395]
250,"[1.9029175135290934, 1.49967473404221]",[1.4767127623278578]
251,"[2.0592401842640147, 1.6228714348936242]",[1.6378827596346834]
252,"[2.285494799486798, 1.80118096617792]",[1.7394429671894724]
253,"[2.8453408512549316, 2.242391356444855]",[1.9425848476416547]
